id,first_name,second_name,web_name,status,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,selected_by_percent,selected_rank,selected_rank_type,form,form_rank,form_rank_type,event_points,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,transfers_in_event,transfers_out_event,value_form,value_season,ep_next,ep_this,points_per_game,points_per_game_rank,points_per_game_rank_type,chance_of_playing_next_round,chance_of_playing_this_round,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,set_piece_threat,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,gw,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,bonus,bps,transfers_in,transfers_out,dreamteam_count,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index,tackles,clearances_blocks_interceptions,recoveries,defensive_contribution
321,Jorge,Cuenca Barreno,J.Cuenca,a,,,4.3,587,132.0,0.1,561,202.0,0.8,278.0,98.0,0,0,0.0,-2,2.0,8,14,0.2,8.8,0.8,0.8,2.9,199.0,79.0,,,231.0,89.0,344.0,117.0,391.0,140.0,329.0,113.0,,,,,,,,0.0,0.05,0.05,1.4,0.0,0.19,1.06,1.06,10.74,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,Kenny,Tete,Tete,a,,,4.5,413,75.0,0.3,342,123.0,1.2,234.0,87.0,0,0,0.0,0,0.0,167,49,0.3,15.8,1.2,1.2,3.7,94.0,33.0,100.0,100.0,125.0,55.0,176.0,43.0,251.0,69.0,186.0,61.0,,,,,,,,0.04,0.06,0.1,1.35,0.0,0.29,1.35,1.06,8.47,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,465.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,Samuel,Amissah,Amissah,a,,,3.8,813,260.0,0.1,418,155.0,0.0,411.0,159.0,0,0,0.0,-2,2.0,16,15,0.0,0.0,0.0,0.0,0.0,535.0,198.0,,,525.0,197.0,512.0,197.0,479.0,189.0,527.0,197.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
767,Luke,Rawlings,Rawlings,a,,,4.5,495,304.0,0.0,767,330.0,0.0,672.0,268.0,0,0,0.0,0,0.0,5,9,0.0,0.0,-1.0,-0.5,0.0,741.0,310.0,,,740.0,309.0,734.0,309.0,721.0,305.0,740.0,309.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Myles,Lewis-Skelly,Lewis-Skelly,a,,,5.1,238,35.0,1.4,161,63.0,0.0,761.0,259.0,0,0,0.0,-4,4.0,99,178,0.0,2.4,1.0,0.5,0.9,506.0,175.0,,,427.0,160.0,348.0,121.0,385.0,136.0,416.0,150.0,,,,,,,,0.01,0.02,0.03,1.52,0.0,0.0,1.45,0.29,4.05,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Benjamin,White,White,d,Knock - 75% chance of playing,,5.1,227,30.0,0.5,260,97.0,0.0,757.0,257.0,0,0,0.0,-4,4.0,6,294,0.0,5.9,0.8,0.4,4.3,40.0,17.0,75.0,75.0,338.0,127.0,268.0,83.0,325.0,105.0,348.0,119.0,,,,,,,,0.09,0.11,0.2,1.35,0.0,0.66,0.88,1.1,7.92,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Brayden,Clarke,Clarke,a,,,3.8,810,258.0,0.4,272,100.0,0.0,408.0,157.0,0,0,0.0,-2,2.0,31,62,0.0,0.0,1.0,0.5,0.0,532.0,196.0,,,522.0,195.0,509.0,195.0,476.0,187.0,524.0,195.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Maldini,Kacurri,Kacurri,u,has joined Morecambe on loan for the rest of the season.,,3.9,781,230.0,0.1,489,175.0,0.0,448.0,171.0,0,0,0.0,-1,1.0,0,4,0.0,0.0,0.0,0.0,0.0,570.0,208.0,0.0,0.0,560.0,207.0,549.0,207.0,516.0,199.0,562.0,207.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Josh,Nichols,Nichols,a,,,3.7,816,263.0,0.2,352,128.0,0.0,387.0,137.0,0,0,0.0,-3,3.0,327,121,0.0,0.0,1.0,0.5,0.0,517.0,182.0,,,506.0,180.0,490.0,177.0,456.0,168.0,508.0,180.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1138.0,356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,Bukayo,Saka,Saka,a,,,9.8,6,4.0,7.6,52,19.0,3.0,114.0,52.0,0,0,0.0,-2,2.0,3335,1189,0.3,12.1,4.0,3.5,5.0,15.0,8.0,100.0,100.0,68.0,19.0,9.0,9.0,7.0,2.0,6.0,4.0,2.0,2.0,1.0,,,,,0.35,0.28,0.63,0.6,0.0,0.42,0.78,0.99,7.57,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9744.0,9416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,Martin,Ødegaard,Ødegaard,a,,,7.8,18,13.0,1.6,150,50.0,1.5,216.0,94.0,0,0,0.0,-2,2.0,264,274,0.2,7.9,2.5,2.0,3.1,184.0,79.0,100.0,100.0,212.0,91.0,38.0,35.0,188.0,105.0,120.0,68.0,4.0,,3.0,,,,,0.08,0.24,0.32,1.08,0.0,0.34,0.93,1.09,6.81,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680.0,975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,Noni,Madueke,Madueke,a,,,6.8,44,27.0,1.2,179,62.0,4.8,25.0,10.0,0,0,0.0,-2,2.0,1123,1300,0.7,7.5,5.8,5.3,2.7,249.0,103.0,100.0,100.0,268.0,112.0,125.0,85.0,81.0,49.0,154.0,82.0,3.0,,,,,,,0.1,0.21,0.31,0.94,0.0,0.54,0.76,1.19,4.99,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2898.0,14148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,Gabriel,Martinelli Silva,Martinelli,a,,,6.8,46,29.0,0.9,197,68.0,2.0,185.0,83.0,0,0,0.0,-2,2.0,105,394,0.3,6.0,3.0,2.5,1.9,355.0,155.0,100.0,100.0,302.0,136.0,214.0,141.0,71.0,42.0,204.0,102.0,,,,,,,,0.43,0.11,0.54,0.83,0.0,0.25,0.63,1.0,7.15,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,3649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,Leandro,Trossard,Trossard,a,,,6.7,48,30.0,1.0,187,67.0,2.3,153.0,67.0,0,0,0.0,-3,3.0,591,956,0.3,14.5,3.3,2.8,4.0,68.0,31.0,100.0,100.0,109.0,35.0,37.0,34.0,35.0,19.0,37.0,27.0,,,4.0,,,,,0.27,0.15,0.42,0.6,0.0,0.45,0.74,0.96,6.06,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2206.0,6180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,Declan,Rice,Rice,a,,,7.5,22,15.0,33.2,9,3.0,4.3,44.0,20.0,0,-1,1.0,10,-10.0,12468,11500,0.6,20.3,5.3,4.8,5.6,8.0,5.0,100.0,100.0,11.0,3.0,3.0,3.0,86.0,53.0,8.0,6.0,1.0,1.0,,,,,,0.11,0.23,0.34,0.62,0.0,0.46,0.77,1.01,11.26,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32899.0,102430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,Mikel,Merino Zazón,Merino,i,Foot injury - Unknown return date,,5.4,164,101.0,0.8,204,71.0,0.0,776.0,339.0,0,0,0.0,-6,6.0,6,580,0.0,12.2,0.0,0.0,3.1,181.0,77.0,0.0,0.0,184.0,73.0,169.0,116.0,101.0,63.0,148.0,79.0,,,,,,,,0.27,0.13,0.4,0.6,0.0,0.36,0.81,0.9,10.03,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,Fábio,Ferreira Vieira,Fábio Vieira,u,has joined Hamburger on loan for the rest of the season.,,5.4,172,107.0,0.0,682,279.0,0.0,780.0,341.0,0,0,0.0,-1,1.0,0,1,0.0,0.0,0.0,0.0,0.0,800.0,353.0,0.0,0.0,800.0,353.0,799.0,353.0,797.0,352.0,800.0,353.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,Christian,Nørgaard,Nørgaard,a,,,5.1,225,138.0,0.1,434,146.0,0.2,377.0,171.0,0,0,0.0,-4,4.0,14,17,0.0,0.8,1.2,0.7,1.0,496.0,230.0,100.0,100.0,450.0,201.0,477.0,231.0,421.0,204.0,464.0,211.0,,,,,,,,0.14,0.0,0.14,6.13,0.0,0.0,2.81,0.0,25.31,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,Ismeal,Kabia,Kabia,u,has joined Shrewsbury Town on loan for the rest of the season.,,4.5,486,297.0,0.1,484,171.0,0.0,664.0,262.0,0,0,0.0,0,0.0,0,3,0.0,0.0,0.0,0.0,0.0,733.0,304.0,0.0,0.0,732.0,303.0,726.0,303.0,713.0,299.0,732.0,303.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,Albert,Sambi Lokonga,Sambi,u,has joined Hamburger permanently.,,4.5,429,256.0,0.0,586,221.0,0.0,620.0,224.0,0,0,0.0,0,0.0,0,5,0.0,0.0,0.0,0.0,0.0,698.0,274.0,0.0,0.0,692.0,269.0,688.0,272.0,671.0,265.0,694.0,271.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
666,Viktor,Gyökeres,Gyökeres,a,,,8.8,8,4.0,12.3,27,5.0,5.8,9.0,3.0,0,0,0.0,-2,2.0,8588,3335,0.7,10.3,6.8,6.3,3.5,130.0,12.0,100.0,100.0,124.0,11.0,166.0,13.0,20.0,12.0,52.0,11.0,,,2.0,,,,,0.43,0.09,0.52,0.64,0.0,0.52,0.52,1.1,3.29,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32287.0,17034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700,Max,Dowman,Dowman,d,Lack of match fitness - 75% chance of playing,,4.2,648,367.0,0.5,263,91.0,0.0,537.0,179.0,0,0,0.0,-3,3.0,860,406,0.0,1.2,0.8,0.4,2.5,270.0,114.0,75.0,75.0,494.0,228.0,468.0,226.0,361.0,186.0,458.0,208.0,,,,,,,,0.47,0.07,0.54,0.4,0.0,0.0,0.0,0.0,10.0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3233.0,1228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725,Piero,Hincapié,Hincapie,a,,,5.1,236,34.0,0.7,213,81.0,4.3,43.0,12.0,0,0,0.0,-4,4.0,1456,294,0.8,12.0,5.3,4.8,3.4,138.0,51.0,100.0,100.0,157.0,68.0,190.0,48.0,317.0,100.0,222.0,75.0,,,,,,,,0.02,0.09,0.11,0.85,0.0,0.21,1.04,1.04,8.15,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4978.0,1994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Emiliano,Martínez Romero,Martinez,a,,,5.1,224,7.0,4.8,75,13.0,4.0,56.0,6.0,1,0,0.0,1,-1.0,871,6762,0.8,18.8,3.5,4.5,4.0,61.0,2.0,100.0,100.0,52.0,12.0,448.0,12.0,789.0,90.0,224.0,13.0,,,,,,,,0.0,0.0,0.0,1.28,2.89,0.26,0.94,1.02,0.0,28,1.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,14362.0,13042.0,0.0,0.0,0.0,0.0,0.8599999999999994,6.0,0.10000000000000009,0.0,0.6000000000000014,0.0,0.0,6.0,0.0
33,Marco,Bizot,M.Bizot,a,,,4.2,626,32.0,0.4,283,37.0,0.0,524.0,81.0,0,0,0.0,-3,3.0,23,51,0.0,2.6,-0.5,0.5,2.2,308.0,27.0,100.0,100.0,361.0,28.0,620.0,77.0,593.0,64.0,418.0,28.0,,,,,,,,0.0,0.0,0.0,1.9,2.89,0.22,1.78,0.89,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,Joe,Gauci,Gauci,u,Has joined Port Vale on loan for the rest of the season.,,4.0,684,53.0,0.1,494,74.0,0.0,472.0,64.0,0,0,0.0,0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,592.0,72.0,0.0,0.0,582.0,72.0,574.0,60.0,543.0,47.0,584.0,72.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Filip,Marschall,Marschall,u,Has joined Stevenage permanently.,,4.0,683,52.0,0.0,749,84.0,0.0,471.0,63.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,591.0,71.0,0.0,0.0,581.0,71.0,573.0,59.0,542.0,46.0,583.0,71.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Matty,Cash,Cash,a,,,4.9,300,46.0,10.9,32,11.0,1.2,240.0,89.0,0,0,0.0,4,-4.0,1239,18218,0.2,20.6,0.7,1.7,3.9,76.0,28.0,100.0,100.0,54.0,25.0,44.0,4.0,138.0,27.0,54.0,8.0,5.0,,,,,,,0.04,0.1,0.14,1.33,0.0,0.27,0.98,1.01,5.81,28,0.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,11.0,19304.0,33869.0,0.0,0.0,0.06999999999999984,0.06999999999999984,0.8599999999999994,23.000000000000057,33.89999999999998,0.0,5.700000000000003,5.0,2.0,6.0,7.0
37,Lucas,Digne,Digne,a,,,4.5,409,73.0,1.5,155,62.0,1.2,233.0,86.0,2,0,0.0,0,0.0,219,601,0.3,16.4,0.7,1.7,3.1,173.0,67.0,100.0,100.0,199.0,79.0,87.0,20.0,228.0,58.0,158.0,54.0,,2.0,,,,,,0.04,0.15,0.19,1.35,0.0,0.39,0.91,1.04,5.16,28,2.0,69.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,1245.0,2740.0,0.0,0.0,0.08999999999999986,0.08999999999999986,0.39000000000000057,1.400000000000034,6.2999999999999545,0.0,0.7999999999999972,0.0,1.0,1.0,1.0
40,Tyrone,Mings,Mings,a,,,4.3,578,126.0,0.7,218,83.0,3.2,87.0,26.0,0,0,0.0,-2,2.0,196,505,0.7,9.5,2.7,3.7,3.7,93.0,32.0,100.0,100.0,265.0,109.0,306.0,102.0,312.0,96.0,327.0,111.0,,,,,,,,0.07,0.04,0.11,1.48,0.0,0.35,0.92,1.04,7.48,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2297.0,2442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
