id,first_name,second_name,web_name,status,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,selected_by_percent,selected_rank,selected_rank_type,form,form_rank,form_rank_type,event_points,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,transfers_in_event,transfers_out_event,value_form,value_season,ep_next,ep_this,points_per_game,points_per_game_rank,points_per_game_rank_type,chance_of_playing_next_round,chance_of_playing_this_round,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,set_piece_threat,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,gw,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,bonus,bps,transfers_in,transfers_out,dreamteam_count,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index,tackles,clearances_blocks_interceptions,recoveries,defensive_contribution
807,Rayan Vitor,Simplício Rocha,Rayan,a,,,5.6,133,82.0,1.7,146,48.0,5.5,17.0,8.0,3,1,-1.0,1,-1.0,25134,1198,1.0,3.9,5.5,5.5,5.5,9.0,6.0,,,342.0,155.0,288.0,168.0,257.0,140.0,341.0,164.0,,,,,,,,0.25,0.25,0.5,2.33,0.0,0.31,0.62,0.94,4.38,27,3.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,29348.0,1332.0,0.0,0.30000000000000004,0.09000000000000008,0.3900000000000001,3.2700000000000005,11.200000000000003,16.0,15.0,4.199999999999999,2.0,1.0,2.0,5.0
1,David,Raya Martín,Raya,a,,,6.0,86,1.0,34.7,7,1.0,3.3,88.0,7.0,3,0,0.0,5,-5.0,4967,18289,0.6,18.7,3.8,4.3,4.0,72.0,7.0,,,96.0,16.0,367.0,3.0,809.0,94.0,257.0,15.0,,,,,,,,0.0,0.0,0.0,0.69,1.46,0.46,0.75,1.0,0.0,27,3.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,18.0,5331.0,21716.0,0.0,0.0,0.009999999999999995,0.009999999999999995,0.759999999999998,28.400000000000034,3.0,0.0,3.1000000000000014,0.0,2.0,14.0,0.0
132,Paris,Maghoma,Maghoma,u,has joined Norwich City permanently.,,4.5,421,253.0,0.0,669,271.0,0.0,622.0,224.0,0,0,0.0,0,0.0,0,11,0.0,0.0,0.0,0.0,0.0,694.0,272.0,0.0,0.0,687.0,266.0,683.0,270.0,664.0,262.0,690.0,269.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,Kepa,Arrizabalaga Revuelta,Arrizabalaga,a,,,4.1,650,36.0,0.4,281,36.0,0.0,530.0,77.0,0,0,0.0,-4,4.0,50,95,0.0,0.0,0.5,1.0,0.0,633.0,85.0,,,622.0,85.0,615.0,73.0,586.0,60.0,625.0,85.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Karl,Hein,Hein,u,Has joined Werder Bremen on loan for the rest of the season.,,4.0,685,54.0,0.2,372,54.0,0.0,486.0,65.0,0,0,0.0,0,0.0,0,28,0.0,0.0,0.0,0.0,0.0,593.0,73.0,0.0,0.0,582.0,73.0,575.0,61.0,543.0,48.0,585.0,73.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Tommy,Setford,Setford,a,,,3.9,775,90.0,0.2,357,52.0,0.0,457.0,49.0,0,0,0.0,-1,1.0,79,72,0.0,0.0,0.5,1.0,0.0,565.0,58.0,,,554.0,58.0,544.0,43.0,510.0,30.0,557.0,58.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Gabriel,dos Santos Magalhães,Gabriel,a,,,7.1,33,1.0,42.9,4,1.0,4.0,60.0,21.0,2,0,0.0,11,-11.0,9255,17255,0.6,20.3,4.5,5.0,6.5,2.0,1.0,100.0,100.0,21.0,10.0,243.0,69.0,131.0,25.0,87.0,21.0,,,,,,,,0.09,0.05,0.14,0.61,0.0,0.57,0.66,1.0,8.83,27,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,10549.0,19410.0,0.0,0.0,0.010000000000000009,0.009999999999999787,0.7599999999999998,18.399999999999977,1.7999999999999972,0.0,2.0,3.0,3.0,2.0,6.0
7,Riccardo,Calafiori,Calafiori,a,,,5.6,132,14.0,6.3,59,20.0,1.5,234.0,84.0,0,0,0.0,1,-1.0,600,6752,0.3,15.4,2.0,2.5,4.3,49.0,21.0,100.0,100.0,228.0,87.0,234.0,63.0,101.0,12.0,210.0,70.0,,,,,,,,0.19,0.03,0.22,0.52,0.0,0.67,0.53,1.14,6.08,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687.0,7639.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Jurriën,Timber,J.Timber,a,,,6.4,59,2.0,29.3,12,3.0,3.0,121.0,42.0,3,0,0.0,9,-9.0,6067,64944,0.5,19.8,3.5,4.0,4.7,24.0,9.0,100.0,100.0,74.0,34.0,54.0,8.0,56.0,1.0,43.0,4.0,,,,,,,,0.17,0.06,0.23,0.59,0.0,0.48,0.77,1.01,5.07,27,3.0,56.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,14.0,6738.0,75057.0,0.0,0.0,0.19999999999999996,0.20000000000000018,0.34999999999999964,25.80000000000001,38.19999999999999,4.0,6.800000000000011,1.0,0.0,2.0,1.0
9,Jakub,Kiwior,Kiwior,u,has joined Porto on loan for the rest of the season.,,5.4,174,20.0,0.0,589,210.0,0.0,782.0,263.0,0,0,0.0,-1,1.0,0,3,0.0,0.0,0.0,0.0,0.0,800.0,265.0,0.0,0.0,800.0,265.0,799.0,265.0,797.0,265.0,800.0,265.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,Ferdi,Kadıoğlu,F.Kadıoğlu,a,,,4.4,530,108.0,0.3,300,110.0,3.0,109.0,39.0,8,0,0.0,-1,1.0,468,206,0.7,16.6,3.0,3.0,2.8,213.0,84.0,,,137.0,62.0,71.0,15.0,155.0,32.0,110.0,32.0,2.0,,,,,,,0.06,0.09,0.15,1.4,0.0,0.25,1.22,0.97,4.92,27,8.0,90.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,27.0,513.0,272.0,0.0,0.020000000000000018,0.029999999999999805,0.04999999999999982,1.6000000000000014,8.600000000000023,12.900000000000034,7.0,2.8999999999999915,1.0,5.0,7.0,6.0
149,Igor Julio,dos Santos de Paulo,Igor,a,,,4.5,422,81.0,0.1,523,187.0,0.0,623.0,244.0,0,0,0.0,0,0.0,41,37,0.0,1.3,0.0,0.0,1.5,407.0,148.0,100.0,100.0,436.0,162.0,414.0,150.0,665.0,254.0,453.0,163.0,,,,,,,,0.0,0.0,0.0,4.07,0.0,0.0,2.62,0.87,11.36,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Marco,Bizot,M.Bizot,a,,,4.2,627,32.0,0.4,282,37.0,0.0,537.0,81.0,0,0,0.0,-3,3.0,17,227,0.0,2.6,0.5,0.0,2.2,307.0,27.0,100.0,0.0,353.0,28.0,619.0,77.0,591.0,64.0,415.0,28.0,,,,,,,,0.0,0.0,0.0,1.9,2.89,0.22,1.78,0.89,0.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,248.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,James,Hill,Hill,a,,,4.0,686,173.0,5.0,70,22.0,7.0,5.0,3.0,6,0,0.0,0,0.0,45705,961,1.8,16.2,7.0,7.0,3.6,106.0,37.0,,,149.0,66.0,297.0,97.0,300.0,89.0,251.0,82.0,,,,,,,,0.02,0.07,0.09,1.46,0.0,0.32,1.21,0.89,11.25,27,6.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,29.0,55099.0,1064.0,0.0,0.0,0.06999999999999995,0.07000000000000006,3.2699999999999996,20.0,0.7999999999999972,0.0,2.1000000000000014,2.0,5.0,3.0,7.0
27,Reiss,Nelson,Nelson,a,,,4.8,357,224.0,0.1,489,172.0,0.0,707.0,291.0,0,0,0.0,-2,2.0,27,30,0.0,1.2,0.5,0.0,1.0,486.0,224.0,100.0,100.0,448.0,199.0,445.0,215.0,389.0,195.0,455.0,206.0,,,,,,,,1.1,0.13,1.23,2.18,0.0,0.0,1.8,0.0,30.6,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,Joe,Knight,Knight,u,has joined Stevenage permanently.,,4.4,560,335.0,0.1,529,191.0,0.0,604.0,215.0,0,0,0.0,-1,1.0,0,40,0.0,0.2,0.0,0.0,1.0,469.0,209.0,0.0,0.0,672.0,258.0,668.0,263.0,648.0,254.0,675.0,261.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,Mamadou,Sarr,M.Sarr,a,,,4.5,478,95.0,0.0,688,239.0,0.2,373.0,139.0,1,0,0.0,0,0.0,60,52,0.0,0.2,-0.3,1.2,1.0,478.0,172.0,100.0,100.0,724.0,258.0,720.0,258.0,706.0,258.0,726.0,258.0,,,,,,,,0.0,0.0,0.0,13.05,0.0,0.0,45.0,0.0,0.0,27,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,71.0,55.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
232,Tosin,Adarabioyo,Tosin,a,,,4.0,664,162.0,0.2,347,124.0,0.2,361.0,131.0,1,0,0.0,-5,5.0,99,64,0.0,7.8,-0.3,1.2,2.6,249.0,96.0,100.0,100.0,236.0,93.0,371.0,132.0,379.0,132.0,336.0,116.0,,,,,,,,0.01,0.05,0.06,1.45,0.0,0.25,1.5,0.88,11.02,27,1.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,109.0,79.0,0.0,0.0,0.0,0.0,0.5600000000000005,5.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0
233,Josh,Acheampong,Acheampong,a,,,3.7,816,263.0,1.5,154,62.0,0.4,329.0,115.0,1,0,0.0,-3,3.0,3539,1301,0.1,8.9,-0.1,1.4,2.8,210.0,82.0,100.0,100.0,319.0,120.0,353.0,122.0,284.0,82.0,349.0,119.0,,,,,,,,0.1,0.02,0.12,2.21,0.0,0.32,1.9,1.11,6.35,27,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4045.0,1476.0,0.0,0.0,0.03,0.030000000000000027,0.2900000000000009,2.0,10.300000000000004,2.0,1.4000000000000021,0.0,0.0,0.0,0.0
234,Aarón,Anselmino,Anselmino,u,has joined Strasbourg on loan for the rest of the season.,,4.0,731,207.0,0.1,576,207.0,0.0,526.0,219.0,0,0,0.0,0,0.0,0,7,0.0,0.0,0.0,0.0,0.0,629.0,243.0,0.0,0.0,618.0,242.0,611.0,242.0,581.0,238.0,621.0,242.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,Gabriel,Słonina,Slonina,a,,,3.9,762,82.0,0.1,462,70.0,0.0,445.0,41.0,0,0,0.0,-1,1.0,14,27,0.0,0.0,-0.5,1.0,0.0,554.0,50.0,,,543.0,50.0,533.0,35.0,499.0,22.0,546.0,50.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,Marc,Cucurella Saseta,Cucurella,i,Hamstring injury - Unknown return date,,6.1,81,3.0,15.1,22,8.0,3.2,104.0,37.0,0,0,0.0,1,-1.0,68,44826,0.5,14.8,0.0,0.0,3.8,92.0,33.0,0.0,0.0,83.0,38.0,50.0,6.0,126.0,23.0,73.0,16.0,,,,,,,,0.08,0.13,0.21,1.32,0.0,0.43,1.0,1.05,6.68,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,50923.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,Reece,James,James,a,,,5.6,129,13.0,8.3,44,15.0,2.6,146.0,48.0,6,0,0.0,1,-1.0,4378,7742,0.5,18.4,2.1,3.6,4.3,48.0,20.0,100.0,100.0,89.0,40.0,41.0,3.0,253.0,71.0,89.0,22.0,2.0,2.0,,,,,,0.05,0.13,0.18,1.38,0.0,0.44,0.89,0.94,6.16,27,6.0,88.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,5597.0,8642.0,0.0,0.0,0.020000000000000018,0.020000000000000018,0.5600000000000023,10.199999999999989,5.300000000000011,0.0,1.5999999999999943,3.0,3.0,1.0,6.0
226,Trevoh,Chalobah,Chalobah,a,,,5.8,107,8.0,23.2,16,6.0,3.2,102.0,36.0,2,0,0.0,8,-8.0,7479,97814,0.6,21.7,2.7,4.2,4.8,20.0,5.0,100.0,100.0,15.0,6.0,263.0,80.0,179.0,41.0,99.0,24.0,,,,,,,,0.04,0.03,0.07,1.3,0.0,0.36,1.18,1.03,9.24,27,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,9990.0,99893.0,0.0,0.0,0.010000000000000009,0.010000000000000009,0.8499999999999979,21.600000000000023,2.3999999999999915,0.0,2.4000000000000057,1.0,8.0,6.0,9.0
227,Levi,Samuels Colwill,Colwill,i,Anterior cruciate ligament - Unknown return date,,4.7,387,65.0,0.1,469,171.0,0.0,702.0,250.0,0,0,0.0,-3,3.0,3,12,0.0,0.0,0.0,0.0,0.0,757.0,259.0,0.0,0.0,756.0,259.0,752.0,259.0,744.0,259.0,757.0,259.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,Walter,Benítez,Benitez,a,,,4.0,666,45.0,0.3,317,43.0,0.0,469.0,56.0,0,0,0.0,0,0.0,65,47,0.0,0.0,-0.5,0.5,0.0,577.0,65.0,100.0,100.0,566.0,65.0,558.0,52.0,525.0,39.0,569.0,65.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,Remi,Matthews,Matthews,a,,,3.9,748,76.0,0.1,475,71.0,0.0,436.0,35.0,0,0,0.0,-1,1.0,20,20,0.0,0.0,-0.5,0.5,0.0,545.0,44.0,,,534.0,44.0,524.0,29.0,490.0,16.0,537.0,44.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,Daniel,Muñoz Mejía,Muñoz,a,,,5.9,97,6.0,8.4,42,14.0,3.6,76.0,27.0,9,0,0.0,4,-4.0,7361,10832,0.6,18.1,3.1,4.1,5.6,7.0,2.0,100.0,100.0,85.0,39.0,94.0,22.0,82.0,7.0,81.0,20.0,,,,,,,,0.1,0.18,0.28,1.2,0.0,0.48,0.97,1.02,7.2,27,9.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,34.0,10240.0,11261.0,0.0,0.0,0.020000000000000018,0.020000000000000462,1.6799999999999997,21.19999999999999,4.600000000000023,2.0,2.799999999999997,5.0,8.0,4.0,13.0
281,Kaden,Rodney,Rodney,a,,,4.4,554,332.0,0.0,584,219.0,0.0,598.0,212.0,0,0,0.0,-1,1.0,28,19,0.0,0.2,-0.5,0.5,1.0,468.0,208.0,,,666.0,255.0,486.0,236.0,642.0,251.0,669.0,258.0,,,,,,,,0.0,0.0,0.0,19.5,0.0,0.0,0.0,0.0,0.0,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
