id,first_name,second_name,web_name,status,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,selected_by_percent,selected_rank,selected_rank_type,form,form_rank,form_rank_type,event_points,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,transfers_in_event,transfers_out_event,value_form,value_season,ep_next,ep_this,points_per_game,points_per_game_rank,points_per_game_rank_type,chance_of_playing_next_round,chance_of_playing_this_round,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,set_piece_threat,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,gw,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,bonus,bps,transfers_in,transfers_out,dreamteam_count,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index,tackles,clearances_blocks_interceptions,recoveries,defensive_contribution
771,Tyler,Fletcher,Fletcher,a,,,4.4,550,330.0,0.0,735,309.0,0.2,382.0,168.0,0,0,0.0,-1,1.0,123,54,0.0,0.2,0.2,0.2,1.0,465.0,205.0,,,497.0,227.0,464.0,222.0,638.0,248.0,502.0,230.0,,,,,,,,0.0,0.9,0.9,1.8,0.0,0.0,0.0,0.0,0.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
461,Jayce,Fitzgerald,Fitzgerald,a,,,4.3,610,357.0,0.0,608,235.0,0.0,572.0,199.0,0,0,0.0,-2,2.0,64,37,0.0,0.0,0.0,0.0,0.0,652.0,248.0,,,642.0,238.0,639.0,244.0,614.0,232.0,645.0,241.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
783,Pascal,Groß,Groß,a,,,5.5,135,83.0,0.1,499,177.0,4.2,42.0,21.0,2,0,0.0,0,0.0,532,485,0.8,4.2,4.2,4.2,3.3,147.0,66.0,,,302.0,134.0,120.0,84.0,263.0,142.0,251.0,126.0,,,,,,,,0.1,0.22,0.32,1.2,0.0,0.16,0.81,0.97,8.9,26,2,90,0,0,0,1,0,0,0,0,0,0,1,0,17,954,1318,0.0,0.12,0.22999999999999998,0.34999999999999987,0.7199999999999998,23.60000000000001,51.20000000000002,15.0,9.0,1,2,4,7
795,Harry,Howell,Howell,a,,,4.5,492,302.0,0.0,778,338.0,0.6,311.0,135.0,1,0,0.0,0,0.0,73,18,0.1,0.7,0.6,0.6,1.5,405.0,177.0,,,460.0,207.0,439.0,213.0,444.0,219.0,473.0,217.0,,,,,,,,0.0,0.03,0.03,1.14,0.0,0.0,2.28,1.14,4.56,26,1,9,0,0,0,1,0,0,0,0,0,0,0,0,3,149,35,0.0,0.0,0.009999999999999998,0.009999999999999998,0.20999999999999996,1.2000000000000002,0.6000000000000005,2.0,0.3999999999999999,0,0,1,1
583,Dejan,Kulusevski,Kulusevski,i,Knee injury - Unknown return date,,6.4,59,38.0,0.0,718,301.0,0.0,805.0,360.0,0,0,0.0,-1,1.0,8,16,0.0,0.0,0.0,0.0,0.0,811.0,363.0,0.0,0.0,811.0,363.0,811.0,363.0,811.0,363.0,811.0,363.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
538,Zak,Johnson,Johnson,u,has joined York City on loan for the rest of the season.,,3.8,799,248.0,0.2,362,131.0,0.0,420.0,162.0,0,0,0.0,-2,2.0,0,228,0.0,0.0,0.0,0.0,0.0,524.0,191.0,0.0,0.0,514.0,191.0,501.0,189.0,465.0,180.0,517.0,191.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
651,Tom,Edozie,Edozie,a,,,4.3,615,361.0,0.4,293,101.0,0.0,577.0,203.0,0,0,0.0,-2,2.0,355,342,0.0,0.0,0.0,-1.0,0.0,655.0,251.0,,,645.0,241.0,642.0,247.0,618.0,236.0,648.0,244.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,858,638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
43,Álex,Moreno Lopera,Alex Moreno,u,Has joined Girona permanently.,,4.0,661,161.0,1.6,149,58.0,0.0,472.0,184.0,0,0,0.0,0,0.0,0,594,0.0,0.0,0.0,0.0,0.0,572.0,209.0,0.0,0.0,562.0,209.0,553.0,209.0,519.0,202.0,565.0,209.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
59,Amadou,Onana,Onana,a,,,4.8,367,229.0,0.7,222,76.0,2.4,164.0,67.0,3,0,0.0,-2,2.0,2242,776,0.5,12.1,2.4,2.4,3.4,128.0,55.0,100.0,100.0,177.0,70.0,274.0,160.0,266.0,144.0,244.0,123.0,,,,,,,,0.04,0.02,0.06,1.47,0.0,0.4,0.95,1.11,12.18,26,3,74,0,0,1,0,0,0,0,0,0,0,1,0,10,4519,1531,0.0,0.06,0.020000000000000018,0.07999999999999996,0.39000000000000057,6.199999999999989,3.0999999999999943,4.0,1.2999999999999972,2,3,2,7
190,Hjalmar,Ekdal,Ekdal,a,,,3.9,763,223.0,0.8,205,79.0,0.2,374.0,139.0,0,0,0.0,-1,1.0,197,919,0.1,11.3,0.2,0.2,2.9,199.0,77.0,,,192.0,79.0,346.0,120.0,259.0,74.0,275.0,92.0,,,,,,,,0.02,0.02,0.04,1.74,0.0,0.15,1.83,0.99,10.08,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,1950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
191,Maxime,Estève,Estève,a,,,3.9,762,222.0,8.0,48,16.0,2.4,160.0,59.0,3,0,0.0,-1,1.0,2518,4744,0.6,14.6,2.4,2.4,2.5,263.0,102.0,100.0,100.0,59.0,27.0,263.0,83.0,262.0,75.0,166.0,54.0,,,,,,,,0.02,0.02,0.04,2.09,0.0,0.09,2.15,1.05,10.01,26,3,90,0,0,0,2,0,0,0,0,0,0,1,0,9,5185,13082,0.0,0.0,0.020000000000000018,0.019999999999999907,1.7999999999999972,22.399999999999977,0.6999999999999886,6.0,2.9000000000000057,2,8,6,10
199,Joe,Worrall,Worrall,a,,,3.8,786,235.0,0.1,417,152.0,0.6,306.0,109.0,3,0,0.0,-2,2.0,252,94,0.2,2.6,0.6,0.6,1.4,417.0,149.0,100.0,100.0,380.0,145.0,463.0,171.0,424.0,157.0,427.0,153.0,,,,,,,,0.0,0.01,0.01,2.12,0.0,0.0,1.84,0.74,13.28,26,3,90,0,0,0,2,0,0,0,0,0,0,1,0,3,372,220,0.0,0.0,0.0,0.0,1.7999999999999998,25.000000000000007,0.19999999999999996,2.0,2.7,0,13,2,13
204,Darko,Churlinov,Churlinov,u,has joined Kocaelispor  permanently.,,4.9,321,200.0,0.0,722,302.0,0.0,729.0,308.0,0,0,0.0,-1,1.0,0,5,0.0,0.0,0.0,0.0,0.0,767.0,330.0,0.0,0.0,766.0,329.0,763.0,330.0,757.0,328.0,767.0,330.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
205,Josh,Cullen,Cullen,i,Knee injury - Expected back 30 Sep,,4.9,297,185.0,0.9,200,67.0,0.0,720.0,302.0,0,0,0.0,-1,1.0,13,1227,0.0,14.3,0.0,0.0,3.9,81.0,38.0,0.0,0.0,130.0,44.0,129.0,89.0,235.0,130.0,158.0,88.0,,,,,,,,0.06,0.08,0.14,1.93,0.0,0.18,1.73,1.07,10.29,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
699,Douglas Luiz,Soares de Paulo,Douglas Luiz,a,,,4.9,317,197.0,0.1,505,181.0,1.4,245.0,104.0,3,0,0.0,-1,1.0,651,200,0.3,3.7,1.4,1.4,1.6,386.0,169.0,100.0,100.0,345.0,153.0,148.0,102.0,309.0,162.0,300.0,148.0,,,,,,,,0.04,0.17,0.21,1.11,0.0,0.16,1.44,1.28,10.87,26,3,83,0,0,1,0,0,0,0,0,0,0,1,0,19,1104,587,0.0,0.0,0.07000000000000006,0.07000000000000006,0.5,10.400000000000006,30.0,0.0,4.0000000000000036,2,1,8,11
701,Triston,Rowe,Rowe,u,has joined Annecy on loan for the rest of the season.,,4.0,713,191.0,0.1,533,190.0,0.0,516.0,207.0,0,0,0.0,0,0.0,0,23,0.0,0.0,0.0,0.0,0.0,613.0,230.0,0.0,0.0,603.0,230.0,596.0,230.0,564.0,225.0,606.0,230.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
49,Leon,Bailey,Bailey,a,,,5.5,141,87.0,0.1,491,173.0,0.8,299.0,129.0,1,0,0.0,0,0.0,350,155,0.1,0.7,0.8,0.8,1.0,498.0,234.0,100.0,100.0,442.0,195.0,279.0,163.0,353.0,185.0,392.0,182.0,,,,,,,,0.1,0.37,0.47,0.77,0.0,0.0,0.0,0.0,9.0,26,1,30,0,0,0,0,0,0,0,0,0,0,0,0,3,511,266,0.0,0.0,0.23000000000000004,0.22999999999999993,0.33000000000000007,6.199999999999999,38.99999999999999,4.0,4.8999999999999995,0,0,1,1
51,Samuel,Iling-Junior,Iling Jr,u,has joined Pisa on loan for the rest of the season.,,5.5,150,93.0,0.0,683,280.0,0.0,790.0,351.0,0,0,0.0,0,0.0,0,4,0.0,0.0,0.0,0.0,0.0,804.0,358.0,0.0,0.0,804.0,358.0,803.0,358.0,801.0,357.0,804.0,358.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
807,Rayan Vitor,Simplício Rocha,Rayan,a,,,5.5,152,94.0,0.8,207,70.0,6.3,10.0,8.0,6,0,0.0,0,0.0,60379,1021,1.1,3.5,6.3,6.3,6.3,3.0,1.0,,,351.0,155.0,306.0,174.0,274.0,148.0,352.0,169.0,,,,,,,,0.23,0.33,0.56,1.9,0.0,0.0,0.91,0.91,4.09,26,6,90,1,0,0,1,0,0,0,1,0,0,1,0,23,74154,1837,0.0,0.33999999999999997,0.09999999999999998,0.43999999999999995,2.9399999999999995,33.400000000000006,27.400000000000006,39.0,10.0,0,0,5,5
27,Reiss,Nelson,Nelson,a,,,4.8,356,224.0,0.1,488,171.0,0.0,708.0,294.0,0,0,0.0,-2,2.0,71,61,0.0,1.2,0.0,0.0,1.0,483.0,222.0,100.0,0.0,446.0,198.0,443.0,214.0,382.0,192.0,453.0,204.0,,,,,,,,1.1,0.13,1.23,2.18,0.0,0.0,1.8,0.0,30.6,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
757,Ronnie,Hollingshead,Hollingshead,a,,,4.0,703,62.0,0.0,716,83.0,0.0,506.0,73.0,0,0,0.0,0,0.0,41,30,0.0,0.0,0.0,0.0,0.0,604.0,81.0,,,594.0,81.0,587.0,69.0,554.0,55.0,597.0,81.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
115,Benjamin,Fredrick,Fredrick,u,has joined Dender on loan for the rest of the season.,,4.0,725,202.0,0.1,525,187.0,0.0,528.0,218.0,0,0,0.0,0,0.0,0,24,0.0,0.0,0.0,0.0,0.0,623.0,239.0,0.0,0.0,613.0,239.0,606.0,239.0,574.0,234.0,616.0,239.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
810,Luka,Bentt,Bentt,a,,,4.5,471,286.0,0.0,806,357.0,0.0,658.0,257.0,0,0,0.0,0,0.0,41,12,0.0,0.0,0.0,-1.0,0.0,720.0,296.0,,,717.0,293.0,713.0,295.0,697.0,289.0,719.0,295.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
208,Luca,Koleosho,Koleosho,u,has joined Paris FC on loan for the rest of the season.,,5.0,266,161.0,0.0,732,307.0,0.0,755.0,326.0,0,0,0.0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,784.0,343.0,0.0,0.0,783.0,342.0,782.0,343.0,778.0,341.0,784.0,343.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
141,Carl,Rushworth,Rushworth,u,Has joined Coventry City on loan for the rest of the season.,,4.0,687,55.0,0.0,802,92.0,0.0,492.0,66.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,591.0,74.0,0.0,0.0,581.0,74.0,574.0,62.0,541.0,48.0,584.0,74.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
288,Mark,Travers,Travers,a,,,4.3,584,28.0,0.1,458,69.0,0.0,557.0,83.0,0,0,0.0,-2,2.0,40,62,0.0,0.0,0.0,0.0,0.0,640.0,89.0,,,630.0,89.0,626.0,80.0,600.0,68.0,633.0,89.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
231,Mamadou,Sarr,M.Sarr,a,,,4.5,478,95.0,0.0,705,241.0,0.0,665.0,248.0,0,0,0.0,0,0.0,249,73,0.0,0.0,0.0,0.0,0.0,726.0,258.0,100.0,100.0,723.0,258.0,719.0,258.0,704.0,258.0,725.0,258.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
316,Antonee,Robinson,Robinson,a,,,4.9,295,44.0,0.7,213,81.0,0.8,293.0,106.0,0,0,0.0,-1,1.0,1026,1991,0.2,6.7,0.8,0.3,2.8,227.0,91.0,100.0,100.0,257.0,105.0,137.0,35.0,340.0,110.0,255.0,86.0,,,,,,,,0.02,0.12,0.14,1.49,0.0,0.22,1.12,1.01,7.64,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1356,5154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
789,Max,Merrick,Merrick,a,,,4.0,704,63.0,0.0,769,87.0,0.0,507.0,74.0,0,0,0.0,0,0.0,15,30,0.0,0.0,0.0,0.0,0.0,605.0,82.0,,,595.0,82.0,588.0,70.0,555.0,56.0,598.0,82.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
664,Benjamin,Lecomte,Lecomte,a,,,3.9,742,72.0,0.7,215,28.0,0.0,436.0,31.0,0,0,0.0,-1,1.0,386,387,0.0,0.0,0.0,-0.5,0.0,538.0,40.0,,,528.0,40.0,518.0,25.0,483.0,11.0,531.0,40.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583,678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
723,Jaydee,Canvot,Canvot,a,,,4.5,510,97.0,0.0,649,227.0,0.0,693.0,249.0,0,0,0.0,0,0.0,36,87,0.0,6.0,0.0,0.0,3.0,187.0,74.0,100.0,100.0,340.0,129.0,432.0,156.0,396.0,144.0,397.0,142.0,,,,,,,,0.01,0.03,0.04,1.96,0.0,0.51,1.53,0.77,13.3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
369,Freddie,Woodman,Woodman,a,,,3.9,746,75.0,0.2,389,56.0,0.0,440.0,34.0,0,0,0.0,-1,1.0,75,129,0.0,0.0,0.5,0.5,0.0,541.0,43.0,,,531.0,43.0,521.0,28.0,486.0,14.0,534.0,43.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
378,Amara,Nallo,Nallo,a,,,3.7,817,265.0,1.2,177,68.0,0.0,406.0,149.0,0,0,0.0,-3,3.0,2252,3052,0.0,0.0,0.5,0.5,0.0,514.0,182.0,100.0,100.0,503.0,181.0,489.0,178.0,453.0,169.0,506.0,181.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7469,5018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
746,Kieran,Morrison,Morrison,a,,,4.5,491,301.0,0.0,746,317.0,0.0,677.0,271.0,0,0,0.0,0,0.0,19,22,0.0,0.0,0.5,0.5,0.0,736.0,307.0,,,734.0,305.0,729.0,306.0,715.0,302.0,735.0,306.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
737,Jonah,Kusi-Asare,Kusi-Asare,a,,,4.5,508,74.0,0.1,479,69.0,0.0,691.0,72.0,0,0,0.0,0,0.0,448,243,0.0,0.9,0.0,-0.5,0.8,504.0,62.0,,,489.0,59.0,409.0,54.0,407.0,56.0,463.0,57.0,,,,,,,,0.0,0.21,0.21,2.25,0.0,0.0,6.0,0.0,6.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,909,409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
438,Noussair,Mazraoui,Mazraoui,a,,,4.9,316,51.0,0.2,372,134.0,0.6,317.0,114.0,0,0,0.0,-1,1.0,523,555,0.1,4.1,0.6,0.6,1.7,374.0,139.0,100.0,100.0,324.0,122.0,328.0,112.0,370.0,129.0,364.0,125.0,,,,,,,,0.01,0.05,0.06,0.8,0.0,0.2,1.21,1.21,9.44,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,840,844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
344,Jaka,Bijol,Bijol,a,,,3.9,755,218.0,0.4,275,102.0,0.6,307.0,110.0,3,0,0.0,-1,1.0,361,457,0.2,11.8,0.6,0.6,3.5,115.0,41.0,100.0,100.0,184.0,76.0,354.0,123.0,191.0,45.0,245.0,82.0,,,,,,,,0.04,0.04,0.08,1.68,0.0,0.08,1.68,1.01,9.4,26,3,90,0,0,0,2,0,0,0,0,0,0,1,0,2,627,1208,0.0,0.0,0.0,0.0,3.1300000000000026,15.0,0.29999999999999716,2.0,1.7000000000000028,1,11,1,12
