id,first_name,second_name,web_name,status,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,selected_by_percent,selected_rank,selected_rank_type,form,form_rank,form_rank_type,event_points,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,transfers_in_event,transfers_out_event,value_form,value_season,ep_next,ep_this,points_per_game,points_per_game_rank,points_per_game_rank_type,chance_of_playing_next_round,chance_of_playing_this_round,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,set_piece_threat,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,gw,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,bonus,bps,transfers_in,transfers_out,dreamteam_count,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index,tackles,clearances_blocks_interceptions,recoveries,defensive_contribution
393,Stefan,Bajčetić Maquieira,Bajcetic,i,Hamstring injury - Unknown return date,,4.2,643,367.0,0.1,531,192.0,0.0,522.0,168.0,0,0,0.0,-3,3.0,77,34,0.0,0.0,0.0,0.0,0.0,641.0,242.0,0.0,0.0,632.0,232.0,626.0,237.0,601.0,225.0,634.0,234.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
394,James,McConnell,McConnell,u,has joined Ajax on loan for the rest of the season.,,4.4,546,325.0,0.0,679,275.0,0.0,575.0,194.0,0,0,0.0,-1,1.0,0,1,0.0,0.0,0.0,0.0,0.0,673.0,260.0,0.0,0.0,664.0,251.0,660.0,256.0,638.0,245.0,666.0,253.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
395,Tyler,Morton,Morton,u,Has joined Lyon permanently.,,4.5,430,257.0,0.0,805,357.0,0.0,614.0,217.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,700.0,276.0,0.0,0.0,694.0,270.0,690.0,273.0,673.0,266.0,696.0,272.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
396,Trey,Nyoni,Nyoni,a,,,4.3,614,359.0,0.3,313,106.0,0.2,342.0,151.0,0,0,0.0,-2,2.0,6,14,0.0,0.7,0.7,0.7,1.0,466.0,204.0,,,487.0,224.0,420.0,206.0,431.0,211.0,474.0,216.0,,,,,,,,5.55,0.0,5.55,0.0,0.0,0.0,0.0,0.0,30.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
397,Darwin,Núñez Ribeiro,Darwin,u,Has joined Al-Hilal permanently.,,6.5,51,18.0,0.1,553,77.0,0.0,808.0,88.0,0,0,0.0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,815.0,91.0,0.0,0.0,815.0,91.0,815.0,91.0,815.0,91.0,815.0,91.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
398,Jayden,Danns,Danns,i,Hamstring injury - Unknown return date,,4.3,602,85.0,0.1,477,68.0,0.0,546.0,53.0,0,0,0.0,-2,2.0,4,2,0.0,0.0,0.0,0.0,0.0,653.0,66.0,0.0,0.0,643.0,66.0,638.0,65.0,615.0,65.0,645.0,66.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
499,Alexander,Isak,Isak,i,Ankle injury - Expected back 11 Apr,,10.3,4,2.0,3.5,97,17.0,0.0,819.0,92.0,0,0,0.0,-2,2.0,9,59,0.0,2.8,0.0,0.0,2.9,212.0,21.0,0.0,0.0,363.0,37.0,365.0,47.0,197.0,41.0,348.0,41.0,,,,,,,,0.37,0.01,0.38,0.92,0.0,0.18,1.26,1.08,4.13,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
661,Hugo,Ekitiké,Ekitiké,a,,,9.2,7,3.0,35.2,8,4.0,4.8,38.0,4.0,0,0,0.0,7,-7.0,7350,991,0.5,13.4,5.3,5.3,4.7,26.0,5.0,100.0,100.0,65.0,5.0,99.0,4.0,6.0,5.0,24.0,5.0,,,,,,,,0.49,0.12,0.61,1.3,0.0,0.36,1.22,1.02,4.18,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25279,2918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
686,Rio,Ngumoha,Ngumoha,a,,,4.3,619,363.0,0.8,204,71.0,0.8,270.0,121.0,0,0,0.0,-2,2.0,100,138,0.2,3.7,1.3,1.3,1.5,405.0,178.0,,,386.0,172.0,248.0,155.0,274.0,149.0,345.0,166.0,,,,,,,,0.4,0.74,1.14,2.58,0.0,0.0,3.52,0.0,5.62,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
692,Giovanni,Leoni,Leoni,i,Knee injury - Expected back 01 Sep,,4.9,347,57.0,0.0,720,250.0,0.0,737.0,255.0,0,0,0.0,-1,1.0,4,2,0.0,0.0,0.0,0.0,0.0,783.0,262.0,0.0,0.0,782.0,262.0,778.0,262.0,774.0,262.0,782.0,262.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
746,Kieran,Morrison,Morrison,a,,,4.5,488,300.0,0.0,745,316.0,0.0,661.0,257.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.5,0.5,0.0,739.0,309.0,,,737.0,307.0,731.0,307.0,718.0,303.0,737.0,307.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
760,Wellity,Lucky,Lucky,a,,,4.0,709,186.0,0.0,693,242.0,0.0,479.0,190.0,0,0,0.0,0,0.0,2,2,0.0,0.0,0.5,0.5,0.0,612.0,227.0,,,602.0,227.0,594.0,227.0,565.0,223.0,604.0,227.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
82,Antoine,Semenyo,Semenyo,a,,,8.3,12,7.0,57.2,2,1.0,5.2,23.0,10.0,2,0,0.0,13,-13.0,1409,12239,0.6,21.0,0.0,5.7,6.0,6.0,3.0,100.0,100.0,6.0,2.0,31.0,29.0,3.0,1.0,3.0,2.0,,,,,,,,0.35,0.08,0.43,1.41,0.0,0.28,1.63,1.01,7.23,30,2,74,0,0,0,1,0,0,0,0,0,0,1,0,7,5656,14401,0.0,0.11999999999999922,0.020000000000000018,0.14000000000000057,0.5399999999999991,0.0,0.0,0.0,0.0,0,0,2,2
182,James,Trafford,Trafford,a,,,4.5,428,23.0,0.9,198,25.0,0.0,612.0,91.0,0,0,0.0,-5,5.0,4,21,0.0,2.4,0.0,0.5,3.7,91.0,10.0,,,357.0,27.0,688.0,86.0,671.0,76.0,415.0,27.0,,,,,,,,0.0,0.0,0.0,1.32,3.67,0.33,1.33,1.0,0.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
260,Marc,Guéhi,Guéhi,a,,,5.2,207,28.0,36.7,6,2.0,2.8,105.0,39.0,2,0,0.0,7,-7.0,528,12791,0.5,26.0,0.0,3.3,4.8,19.0,4.0,100.0,100.0,19.0,6.0,167.0,41.0,71.0,6.0,49.0,6.0,,,,,,,,0.12,0.08,0.2,1.27,0.0,0.36,1.07,1.0,8.07,30,2,90,0,0,0,1,0,0,0,0,0,0,1,0,10,1442,15571,0.0,0.33000000000000007,0.03000000000000025,0.3600000000000003,0.5399999999999991,0.0,0.0,0.0,0.0,0,8,7,8
399,Ederson,Santana de Moraes,Ederson M.,u,has joined Fenerbache permanently.,,5.3,183,5.0,0.8,206,26.0,0.0,766.0,94.0,0,0,0.0,-2,2.0,0,9,0.0,0.0,0.0,0.0,0.0,797.0,94.0,0.0,0.0,796.0,94.0,795.0,93.0,792.0,91.0,796.0,94.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
401,Marcus,Bettinelli,Bettinelli,a,,,3.8,786,93.0,0.4,268,35.0,0.0,377.0,26.0,0,0,0.0,-2,2.0,148,120,0.0,0.0,0.0,0.5,0.0,522.0,35.0,100.0,100.0,512.0,35.0,497.0,17.0,465.0,4.0,514.0,35.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
402,Rayan,Aït-Nouri,Aït-Nouri,a,,,5.7,117,11.0,4.5,81,27.0,4.5,43.0,15.0,1,0,0.0,-3,3.0,184,752,0.8,7.7,0.0,5.0,3.4,138.0,50.0,100.0,100.0,309.0,118.0,227.0,59.0,325.0,104.0,327.0,111.0,,,,,,,,0.05,0.18,0.23,1.13,0.0,0.35,0.93,1.16,6.83,30,1,59,0,0,0,1,0,0,0,0,0,0,1,0,15,472,930,0.0,0.04999999999999999,0.09000000000000008,0.1399999999999999,0.5400000000000009,0.0,0.0,0.0,0.0,3,2,7,5
403,Joško,Gvardiol,Gvardiol,i,Leg injury - Unknown return date,,5.9,102,7.0,3.3,102,37.0,0.0,798.0,265.0,0,0,0.0,-1,1.0,3,170,0.0,13.1,0.0,0.0,4.8,20.0,5.0,0.0,0.0,152.0,65.0,259.0,74.0,142.0,27.0,195.0,64.0,,,,,,,,0.15,0.04,0.19,1.06,0.0,0.42,0.9,1.04,6.85,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
404,Manuel,Akanji,Akanji,u,has joined Inter Milan on loan for the rest of the season.,,5.4,165,19.0,0.3,343,126.0,0.0,776.0,263.0,0,0,0.0,-1,1.0,0,3,0.0,0.0,0.0,0.0,0.0,800.0,265.0,0.0,0.0,799.0,265.0,798.0,265.0,796.0,265.0,799.0,265.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
406,Abdukodir,Khusanov,Khusanov,a,,,5.4,182,22.0,0.4,291,108.0,1.0,254.0,91.0,2,0,0.0,-1,1.0,29,46,0.2,6.5,0.0,1.5,2.3,302.0,112.0,100.0,100.0,305.0,116.0,366.0,129.0,438.0,162.0,374.0,131.0,,,,,,,,0.04,0.01,0.05,1.23,0.0,0.3,0.81,0.91,8.12,30,2,90,0,0,0,1,0,0,0,0,0,0,1,0,14,39,61,0.0,0.14,0.020000000000000004,0.15999999999999998,0.5400000000000009,0.0,0.0,0.0,0.0,0,7,6,7
407,Matheus,Nunes,Matheus N.,a,,,5.4,171,21.0,3.4,98,34.0,3.2,86.0,32.0,2,0,0.0,-1,1.0,127,2436,0.6,23.7,0.0,3.7,4.7,21.0,6.0,100.0,100.0,52.0,24.0,49.0,6.0,284.0,81.0,81.0,17.0,,,4.0,,,,,0.01,0.07,0.08,1.04,0.0,0.36,0.91,0.99,6.32,30,2,90,0,0,0,1,0,0,0,0,0,0,1,0,11,396,2980,0.0,0.09000000000000002,0.06000000000000005,0.1499999999999999,0.5399999999999991,0.0,0.0,0.0,0.0,0,2,2,2
408,Rúben,dos Santos Gato Alves Dias,Rúben,a,,,5.5,138,16.0,3.4,99,35.0,2.5,127.0,48.0,0,0,0.0,0,0.0,98,369,0.5,20.4,0.0,3.0,4.5,32.0,12.0,100.0,100.0,51.0,23.0,209.0,52.0,250.0,68.0,140.0,45.0,,,,,,,,0.03,0.03,0.06,1.07,0.0,0.53,0.88,1.01,7.2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
409,John,Stones,Stones,a,,,5.4,156,18.0,0.6,243,91.0,0.0,771.0,262.0,0,0,0.0,-1,1.0,11,14,0.0,2.2,0.0,0.5,1.7,389.0,144.0,100.0,100.0,389.0,148.0,396.0,145.0,457.0,170.0,417.0,150.0,,,,,,,,0.0,0.02,0.02,1.29,0.0,0.26,2.05,1.03,4.87,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
410,Rico,Lewis,Lewis,d,Ankle injury - 25% chance of playing,,4.6,400,69.0,1.2,177,67.0,0.0,684.0,247.0,0,0,0.0,-4,4.0,3,101,0.0,4.1,0.0,0.1,1.9,346.0,130.0,25.0,25.0,393.0,150.0,266.0,79.0,334.0,109.0,368.0,128.0,,,,,,,,0.03,0.38,0.41,1.46,0.0,0.29,1.45,0.87,5.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
411,Nico,O'Reilly,O'Reilly,a,,,5.1,238,35.0,9.7,31,11.0,6.2,5.0,4.0,2,0,0.0,1,-1.0,1243,4450,1.2,24.5,0.0,6.7,4.5,31.0,11.0,100.0,100.0,68.0,30.0,81.0,18.0,67.0,5.0,54.0,8.0,,,,,,,,0.17,0.07,0.24,1.16,0.0,0.46,0.85,0.97,5.96,30,2,90,0,0,0,1,0,0,0,0,0,0,1,0,9,4480,5532,0.0,0.6000000000000001,0.040000000000000036,0.6399999999999997,0.5399999999999991,0.0,0.0,0.0,0.0,0,2,2,2
412,Vitor,de Oliveira Nunes dos Reis,Vitor Reis,u,Has joined Girona on loan for the rest of the season.,,5.0,283,43.0,0.0,782,261.0,0.0,753.0,258.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,796.0,264.0,0.0,0.0,795.0,264.0,793.0,264.0,789.0,264.0,795.0,264.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
413,Omar,Marmoush,Marmoush,a,,,8.3,13,8.0,2.6,119,37.0,2.5,135.0,59.0,3,0,0.0,-2,2.0,176,395,0.3,4.8,0.0,3.0,2.4,293.0,130.0,100.0,100.0,338.0,150.0,213.0,139.0,115.0,71.0,265.0,134.0,,4.0,2.0,,,,,0.35,0.11,0.46,1.05,0.0,0.48,0.8,1.11,5.09,30,3,59,0,1,0,1,0,0,0,1,0,0,1,0,10,451,611,0.0,0.06999999999999984,0.010000000000000009,0.08000000000000007,0.54,0.0,0.0,0.0,0.0,1,0,1,2
