id,status,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,now_cost_rank,now_cost_rank_type,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,selected_by_percent,selected_rank,selected_rank_type,total_points,event_points,points_per_game,points_per_game_rank,points_per_game_rank_type,bonus,bps,form,form_rank,form_rank_type,value_form,value_season,dreamteam_count,transfers_in,transfers_in_event,transfers_out,transfers_out_event,ep_next,ep_this,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,influence,influence_rank,influence_rank_type,creativity,creativity_rank,creativity_rank_type,threat,threat_rank,threat_rank_type,ict_index,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,gw,set_piece_threat,first_name,second_name,web_name,news,news_added,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,defensive_contribution,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,tackles,clearances_blocks_interceptions,recoveries
167,a,100.0,100.0,4.5,460,277.0,0,0.0,-5,5.0,1.5,157,52.0,38,1,1.7,380.0,163.0,0,148,1.6,213.0,92.0,0.4,8.4,0.0,194671,1025,542754,1247,0.6,1.6,0.36,0.27,0.63,16.49,0.03,0.02,0.05,1.25,94.0,362.0,159.0,90.0,271.0,162.0,25.0,365.0,187.0,20.9,364.0,174.0,,,,28,,Carlos,Baleba,Baleba,,,1184,0,0,4,16,0,0,0,5,0,0,18,142,,,,0.0,0.3,1.22,1.37,10.79,28,46,68
169,a,100.0,100.0,4.9,342,210.0,0,0.0,-1,1.0,0.2,385,127.0,78,9,3.1,176.0,74.0,9,315,4.4,46.0,23.0,0.9,15.9,0.0,81287,788,70446,281,3.4,4.4,4.66,1.27,5.93,24.51,0.25,0.07,0.32,1.32,389.4,119.0,39.0,277.1,106.0,76.0,349.0,59.0,37.0,101.7,77.0,48.0,,5.0,,28,,Diego,Gómez Amarilla,Gomez,,,1672,5,0,6,23,0,0,0,6,0,0,20,177,,,,0.0,0.32,1.24,1.08,9.53,63,35,79
170,a,100.0,100.0,4.9,286,179.0,0,0.0,-1,1.0,0.1,462,157.0,29,2,1.7,383.0,166.0,0,125,1.6,216.0,94.0,0.3,5.9,0.0,18497,86,23245,69,0.6,1.6,0.96,0.62,1.58,9.5,0.16,0.1,0.26,1.56,116.4,334.0,150.0,128.4,218.0,143.0,54.0,316.0,167.0,29.7,333.0,160.0,,,1.0,28,,James,Milner,Milner,,,549,1,1,1,13,0,0,0,2,0,0,4,56,,,,0.0,0.16,2.13,0.66,9.18,10,16,30
173,a,100.0,100.0,4.9,335,208.0,0,0.0,-1,1.0,0.1,441,150.0,61,1,3.4,129.0,59.0,3,268,0.6,314.0,142.0,0.1,12.4,0.0,79625,15,77667,54,-0.4,0.6,1.3,1.51,2.81,17.51,0.09,0.1,0.19,1.2,319.0,173.0,67.0,244.0,125.0,85.0,138.0,195.0,108.0,70.2,159.0,84.0,,,,28,,Mats,Wieffer,Wieffer,,,1313,0,4,4,18,0,0,0,6,0,0,15,199,,,,0.0,0.27,1.23,1.03,13.64,51,75,73
180,i,0.0,0.0,5.2,221,51.0,0,0.0,-3,3.0,0.1,526,74.0,16,0,1.8,371.0,43.0,0,55,0.0,769.0,82.0,0.0,3.1,0.0,13130,3,23126,25,0.0,0.0,0.44,0.11,0.55,2.59,0.3,0.08,0.38,1.77,66.6,392.0,41.0,65.7,311.0,33.0,44.0,332.0,51.0,17.7,377.0,45.0,,,,28,,Stefanos,Tzimas,Tzimas,Knee injury - Expected back 01 Jun,,132,1,1,0,2,0,0,0,0,0,0,1,15,,,,0.0,0.0,1.36,0.68,10.23,3,2,10
181,a,,,4.8,375,64.0,0,0.0,-2,2.0,0.4,294,47.0,30,0,1.9,347.0,40.0,3,117,0.8,292.0,38.0,0.2,6.2,0.0,54909,119,73942,419,-0.2,0.8,1.7,0.23,1.93,4.62,0.52,0.07,0.59,1.42,129.6,320.0,30.0,80.0,293.0,30.0,192.0,136.0,33.0,40.1,286.0,32.0,,,,28,,Charalampos,Kostoulas,Kostoulas,,,292,2,1,1,7,0,0,0,2,0,0,2,38,,,,0.0,0.31,2.16,0.62,11.71,11,5,22
744,a,,,4.5,469,284.0,0,0.0,0,0.0,0.0,717,297.0,1,0,1.0,476.0,214.0,0,3,0.0,652.0,252.0,0.0,0.2,0.0,2724,19,1966,21,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,294.0,0.0,715.0,295.0,0.0,700.0,289.0,0.0,721.0,295.0,,,,28,,Nehemiah,Oriola,Oriola,,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
795,a,,,4.5,491,301.0,0,0.0,0,0.0,0.0,774,334.0,3,0,1.5,406.0,178.0,0,9,0.6,309.0,139.0,0.1,0.7,0.0,659,24,205,11,-0.4,0.6,0.0,0.03,0.03,1.0,0.0,0.03,0.03,1.14,7.2,466.0,210.0,4.4,441.0,213.0,2.0,450.0,221.0,1.4,475.0,219.0,,,,28,,Harry,Howell,Howell,,,79,0,0,0,2,0,0,0,0,0,0,1,4,,,,0.0,0.0,2.28,1.14,4.56,0,2,2
220,a,100.0,100.0,4.9,313,12.0,0,0.0,-1,1.0,14.0,24,3.0,97,2,3.6,110.0,14.0,7,435,1.8,198.0,15.0,0.4,19.8,0.0,1673067,2206,2800140,12049,2.3,1.3,0.0,0.04,0.04,35.72,0.0,0.0,0.0,1.37,618.4,29.0,9.0,50.0,339.0,1.0,0.0,759.0,87.0,66.4,178.0,6.0,,,,28,,Robert,Lynch Sánchez,Sánchez,,,2344,0,1,9,32,0,0,0,3,1,71,27,89,,,,2.73,0.35,1.23,1.04,0.0,2,22,234
221,a,100.0,50.0,4.3,603,29.0,0,0.0,-2,2.0,0.2,404,59.0,3,0,1.5,402.0,31.0,0,18,0.0,558.0,84.0,0.0,0.7,0.0,14999,7,26989,85,0.2,-0.2,0.0,0.0,0.0,2.78,0.0,0.0,0.0,1.44,28.2,434.0,31.0,0.0,637.0,81.0,0.0,614.0,70.0,2.8,461.0,31.0,,,,28,,Filip,Jörgensen,Jörgensen,,,174,0,0,0,3,0,0,0,0,0,3,1,7,,,,1.55,0.0,1.55,0.52,0.0,0,2,14
306,a,,,4.3,610,356.0,0,0.0,-2,2.0,0.1,479,166.0,0,0,0.0,656.0,250.0,0,0,0.0,564.0,194.0,0.0,0.0,0.0,14053,157,14212,141,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,646.0,240.0,0.0,642.0,245.0,0.0,619.0,234.0,0.0,648.0,242.0,,,,28,,Callum,Bates,Bates,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
307,a,,,4.4,549,327.0,0,0.0,-1,1.0,0.0,602,229.0,0,0,0.0,675.0,262.0,0,0,0.0,590.0,208.0,0.0,0.0,0.0,4704,27,6230,24,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666.0,253.0,0.0,662.0,258.0,0.0,640.0,247.0,0.0,668.0,255.0,,,,28,,Coby,Ebere,Ebere,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
214,i,0.0,0.0,4.4,538,320.0,0,0.0,-1,1.0,0.1,566,209.0,4,0,1.0,465.0,204.0,0,10,0.0,583.0,202.0,0.0,0.9,0.0,11862,8,15796,40,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,2.18,0.6,500.0,229.0,0.4,475.0,230.0,2.0,446.0,218.0,0.3,496.0,228.0,,,,28,,Mike,Trésor Ndayishimiye,Trésor,Ankle injury - Unknown return date,,19,0,0,0,1,0,0,0,0,0,0,0,2,,,,0.0,0.0,4.74,0.0,9.47,0,0,2
377,u,0.0,0.0,4.8,358,59.0,0,0.0,-2,2.0,0.0,592,211.0,0,0,0.0,761.0,261.0,0,0,0.0,704.0,248.0,0.0,0.0,0.0,1669,0,12254,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,760.0,261.0,0.0,755.0,261.0,0.0,747.0,261.0,0.0,760.0,261.0,,,,28,,Konstantinos,Tsimikas,Tsimikas,has joined AS Roma on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
378,a,100.0,100.0,3.7,819,266.0,0,0.0,-3,3.0,1.1,182,68.0,0,0,0.0,519.0,183.0,0,0,0.0,394.0,141.0,0.0,0.0,0.0,225041,637,108243,2619,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.0,182.0,0.0,492.0,179.0,0.0,460.0,172.0,0.0,510.0,182.0,,,,28,,Amara,Nallo,Nallo,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
379,a,,,3.7,815,262.0,0,0.0,-3,3.0,0.6,232,89.0,0,0,0.0,517.0,181.0,0,0,0.0,392.0,139.0,0.0,0.0,0.0,91870,1042,47217,1709,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506.0,180.0,0.0,490.0,177.0,0.0,458.0,170.0,0.0,508.0,180.0,,,,28,,Rhys,Williams,R.Williams,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
380,a,,,3.8,798,246.0,0,0.0,-2,2.0,0.2,353,129.0,0,0,0.0,526.0,189.0,0,0,0.0,405.0,151.0,0.0,0.0,0.0,27623,43,31357,96,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.0,189.0,0.0,501.0,187.0,0.0,469.0,180.0,0.0,518.0,189.0,,,,28,,Calvin,Ramsay,Ramsay,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
787,a,,,4.4,560,334.0,0,0.0,-1,1.0,0.0,737,311.0,0,0,0.0,682.0,266.0,0,0,0.0,599.0,214.0,0.0,0.0,0.0,1829,66,822,36,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674.0,258.0,0.0,669.0,262.0,0.0,649.0,253.0,0.0,676.0,260.0,,,,28,,Sam,Chambers,Chambers,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
394,u,0.0,0.0,4.4,547,325.0,0,0.0,-1,1.0,0.0,678,275.0,0,0,0.0,673.0,260.0,0,0,0.0,588.0,206.0,0.0,0.0,0.0,1737,0,4094,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664.0,251.0,0.0,660.0,256.0,0.0,638.0,245.0,0.0,666.0,253.0,,,,28,,James,McConnell,McConnell,has joined Ajax on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
395,u,0.0,0.0,4.5,430,257.0,0,0.0,0,0.0,0.0,804,357.0,0,0,0.0,700.0,276.0,0,0,0.0,625.0,228.0,0.0,0.0,0.0,0,0,359,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,694.0,270.0,0.0,690.0,273.0,0.0,673.0,266.0,0.0,696.0,272.0,,,,28,,Tyler,Morton,Morton,Has joined Lyon permanently.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
396,a,,,4.3,614,359.0,0,0.0,-2,2.0,0.3,308,105.0,3,1,1.0,464.0,203.0,0,3,0.2,373.0,167.0,0.0,0.7,0.0,97641,98,82570,223,1.2,0.7,0.37,0.0,0.37,0.0,5.55,0.0,5.55,0.0,2.2,486.0,224.0,10.3,418.0,206.0,4.0,431.0,211.0,1.5,471.0,215.0,,,,28,,Trey,Nyoni,Nyoni,,,6,0,0,0,0,0,0,0,0,0,0,0,2,,,,0.0,0.0,0.0,0.0,30.0,0,0,2
397,u,0.0,0.0,6.5,51,18.0,0,0.0,0,0.0,0.1,553,78.0,0,0,0.0,814.0,91.0,0,0,0.0,807.0,88.0,0.0,0.0,0.0,0,0,15947,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,814.0,91.0,0.0,814.0,91.0,0.0,814.0,91.0,0.0,814.0,91.0,,,,28,,Darwin,Núñez Ribeiro,Darwin,Has joined Al-Hilal permanently.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
381,a,100.0,100.0,14.0,2,1.0,0,0.0,-5,5.0,14.3,22,9.0,87,2,4.3,45.0,21.0,5,278,3.6,91.0,42.0,0.3,6.2,0.0,1364733,3190,5892807,4990,4.6,4.1,6.37,4.28,10.65,25.57,0.34,0.23,0.57,1.35,353.6,142.0,48.0,592.4,16.0,16.0,605.0,17.0,6.0,155.1,21.0,17.0,2.0,4.0,1.0,28,,Mohamed,Salah,M.Salah,,,1702,4,6,6,29,0,0,0,1,0,0,18,73,,,,0.0,0.32,1.53,0.95,3.86,7,9,57
382,d,25.0,25.0,8.3,13,8.0,-1,1.0,-2,2.0,10.8,31,10.0,100,0,4.0,72.0,35.0,16,412,3.4,98.0,45.0,0.4,12.0,0.0,2151519,568,4502692,103637,1.1,1.0,5.64,4.1,9.73,23.77,0.27,0.2,0.47,1.16,409.0,106.0,33.0,682.1,10.0,10.0,530.0,24.0,11.0,162.1,16.0,12.0,4.0,5.0,,28,,Florian,Wirtz,Wirtz,Back injury - 25% chance of playing,,1850,4,3,8,23,0,0,0,1,0,0,21,133,,,,0.0,0.39,1.12,1.02,6.47,28,19,86
399,u,0.0,0.0,5.3,186,5.0,0,0.0,-2,2.0,0.8,206,26.0,0,0,0.0,796.0,94.0,0,0,0.0,770.0,94.0,0.0,0.0,0.0,15200,0,272997,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,795.0,94.0,0.0,794.0,93.0,0.0,791.0,91.0,0.0,795.0,94.0,,,,28,,Ederson,Santana de Moraes,Ederson M.,has joined Fenerbache permanently.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
401,a,100.0,100.0,3.8,787,93.0,0,0.0,-2,2.0,0.4,277,35.0,0,0,0.0,521.0,34.0,0,0,0.0,398.0,25.0,0.0,0.0,0.0,56180,1315,33168,1185,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,34.0,0.0,495.0,17.0,0.0,463.0,4.0,0.0,513.0,34.0,,,,28,,Marcus,Bettinelli,Bettinelli,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
404,u,0.0,0.0,5.4,167,19.0,0,0.0,-1,1.0,0.3,340,123.0,0,0,0.0,799.0,265.0,0,0,0.0,779.0,262.0,0.0,0.0,0.0,9281,0,85454,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.0,265.0,0.0,797.0,265.0,0.0,795.0,265.0,0.0,798.0,265.0,,,,28,,Manuel,Akanji,Akanji,has joined Inter Milan on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
753,a,,,4.0,658,39.0,0,0.0,0,0.0,0.0,693,81.0,0,0,0.0,573.0,61.0,0,0,0.0,456.0,52.0,0.0,0.0,0.0,1525,18,947,17,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,563.0,61.0,0.0,552.0,46.0,0.0,522.0,33.0,0.0,565.0,61.0,,,,28,,John,Ruddy,Ruddy,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
729,u,0.0,0.0,4.5,473,94.0,0,0.0,0,0.0,0.0,812,265.0,0,0,0.0,726.0,259.0,0,0,0.0,656.0,245.0,0.0,0.0,0.0,94,0,110,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723.0,259.0,0.0,718.0,259.0,0.0,704.0,259.0,0.0,724.0,259.0,,,,28,,Luis Eduardo,Soares da Silva,Cuiabano,has joined Vasco de Gama on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
734,a,100.0,100.0,5.9,100,65.0,0,0.0,-1,1.0,0.0,677,274.0,14,1,1.4,423.0,189.0,0,55,0.4,354.0,164.0,0.1,2.4,0.0,4402,19,4009,26,-0.1,0.4,0.5,0.68,1.18,6.73,0.13,0.18,0.31,1.77,49.8,408.0,180.0,113.9,233.0,147.0,78.0,273.0,148.0,23.8,351.0,168.0,3.0,,,28,,Dilane,Bakwa,Bakwa,,,342,0,1,0,8,0,0,0,1,0,0,3,26,,,,0.0,0.0,2.11,0.79,6.84,2,3,21
805,a,,,5.5,148,36.0,0,0.0,0,0.0,0.0,666,85.0,8,0,2.7,238.0,25.0,0,34,1.6,224.0,28.0,0.3,1.5,0.0,5361,73,2577,269,1.1,1.6,0.72,0.01,0.73,1.87,0.54,0.01,0.55,1.41,37.2,419.0,49.0,12.7,408.0,54.0,31.0,355.0,53.0,7.9,429.0,55.0,,,,28,,Lorenzo,Lucca,Lucca,,,119,1,0,1,1,0,0,0,0,0,0,1,5,,,,0.0,0.76,0.76,0.76,3.78,0,4,1
511,a,,,4.3,592,135.0,0,0.0,-2,2.0,0.1,509,182.0,34,0,2.4,284.0,110.0,1,131,2.4,148.0,51.0,0.6,7.9,0.0,8977,34,13116,52,1.9,2.4,0.83,0.08,0.91,14.04,0.08,0.01,0.09,1.35,224.8,240.0,94.0,20.8,391.0,141.0,59.0,308.0,92.0,30.5,330.0,113.0,,,,28,,Felipe,Rodrigues da Silva,Morato,,,937,0,0,2,17,0,0,0,4,0,0,10,120,,,,0.0,0.19,1.63,0.96,9.41,24,74,46
512,u,0.0,0.0,4.5,419,79.0,0,0.0,0,0.0,0.0,682,238.0,0,0,0.0,695.0,256.0,0,0,0.0,617.0,240.0,0.0,0.0,0.0,345,0,4121,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,689.0,256.0,0.0,684.0,256.0,0.0,665.0,255.0,0.0,691.0,256.0,,,,28,,Omar,Richards,O.Richards,has joined Rio Ave on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
513,a,,,3.8,808,256.0,0,0.0,-2,2.0,0.3,335,121.0,2,0,1.0,449.0,163.0,0,1,0.2,360.0,125.0,0.1,0.5,0.0,28421,195,28544,169,-0.3,0.2,0.0,0.01,0.01,3.13,0.0,0.01,0.01,2.35,25.4,437.0,163.0,6.3,437.0,158.0,0.0,478.0,189.0,3.2,458.0,166.0,,,,28,,Zach,Abbott,Abbott,,,120,0,0,0,4,0,0,0,0,0,0,1,10,,,,0.0,0.0,3.0,0.75,7.5,2,8,8
514,i,0.0,0.0,3.8,785,234.0,0,0.0,-2,2.0,0.4,290,107.0,0,0,0.0,520.0,184.0,0,0,0.0,396.0,143.0,0.0,0.0,0.0,42296,81,64416,308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.0,183.0,0.0,493.0,180.0,0.0,461.0,173.0,0.0,511.0,183.0,,,,28,,Willy,Boly,Boly,Knee injury - Unknown return date,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
515,a,100.0,100.0,7.3,26,16.0,0,0.0,-2,2.0,3.4,99,32.0,114,9,4.1,55.0,27.0,10,452,4.8,36.0,18.0,0.7,15.6,0.0,879084,3594,1109493,5077,4.3,4.8,6.91,2.09,9.0,38.86,0.26,0.08,0.34,1.46,489.4,69.0,20.0,626.6,14.0,14.0,533.0,23.0,10.0,164.7,14.0,10.0,,3.0,2.0,28,,Morgan,Gibbs-White,Gibbs-White,,,2388,7,2,7,37,0,0,0,1,0,0,27,134,,,,0.0,0.26,1.39,1.02,5.05,14,39,81
516,a,100.0,100.0,5.7,115,72.0,0,0.0,-3,3.0,0.7,220,76.0,70,2,2.7,239.0,99.0,6,298,2.2,172.0,79.0,0.4,12.3,0.0,264087,283,333806,836,1.7,2.2,2.69,2.33,5.02,27.27,0.15,0.13,0.28,1.53,293.4,187.0,76.0,516.9,26.0,25.0,300.0,77.0,46.0,110.7,61.0,38.0,,,,28,,Callum,Hudson-Odoi,Hudson-Odoi,,,1607,3,1,5,25,0,0,0,0,0,0,18,94,,,,0.0,0.28,1.4,1.01,5.26,12,20,62
518,u,0.0,0.0,5.4,180,111.0,0,0.0,-1,1.0,0.0,619,240.0,1,0,1.0,500.0,234.0,0,6,0.0,784.0,344.0,0.0,0.2,0.0,1029,0,9135,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,474.0,215.0,0.5,474.0,229.0,4.0,437.0,216.0,1.0,482.0,223.0,,,,28,,João Pedro,Ferreira da Silva,Jota,has joined Besiktas on loan for the rest of the season.,,11,0,0,0,0,0,0,0,0,0,0,0,3,,,,0.0,0.0,0.0,0.0,24.55,2,1,0
519,a,100.0,100.0,5.0,257,156.0,0,0.0,0,0.0,0.0,627,244.0,34,0,2.0,334.0,146.0,3,140,0.6,316.0,144.0,0.1,6.8,0.0,5078,9,3554,88,0.1,0.6,1.09,0.39,1.48,15.94,0.12,0.04,0.16,1.74,172.6,281.0,122.0,141.2,204.0,132.0,117.0,224.0,125.0,43.2,268.0,134.0,,,,28,,Nicolás,Domínguez,Dominguez,,,823,1,0,3,16,0,0,0,2,0,0,12,86,,,,0.0,0.33,1.75,1.31,9.4,35,19,32
520,u,0.0,0.0,5.0,255,155.0,0,0.0,0,0.0,0.0,815,364.0,0,0,0.0,784.0,342.0,0,0,0.0,745.0,318.0,0.0,0.0,0.0,0,0,118,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,783.0,341.0,0.0,780.0,341.0,0.0,777.0,339.0,0.0,783.0,341.0,,,,28,,Lewis,O'Brien,O'Brien,Has joined Wrexham permanently.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
521,a,100.0,100.0,4.9,310,194.0,0,0.0,-1,1.0,0.1,541,198.0,67,2,3.4,127.0,57.0,2,281,2.4,151.0,67.0,0.5,13.7,0.0,10635,55,12413,89,1.9,2.4,1.16,1.47,2.63,24.57,0.07,0.09,0.16,1.48,316.2,176.0,69.0,129.7,215.0,140.0,116.0,225.0,126.0,56.3,216.0,106.0,,,,28,,Ibrahim,Sangaré,Sangaré,,,1494,2,2,6,20,0,0,0,3,0,0,18,178,,,,0.0,0.36,1.2,1.08,10.72,44,62,72
522,a,100.0,100.0,4.7,383,239.0,0,0.0,-3,3.0,0.1,549,200.0,17,0,1.3,428.0,191.0,0,77,0.4,343.0,158.0,0.1,3.6,0.0,9817,18,19097,27,-0.1,0.4,0.1,0.19,0.29,3.69,0.02,0.05,0.07,0.9,71.6,387.0,172.0,48.3,344.0,185.0,30.0,357.0,185.0,14.9,387.0,180.0,,,,28,,Ryan,Yates,Yates,,,367,0,1,0,5,0,0,0,1,0,0,1,36,,,,0.0,0.0,1.23,0.25,8.83,8,17,11
523,a,100.0,100.0,4.5,474,288.0,0,0.0,0,0.0,0.1,570,210.0,0,0,0.0,727.0,300.0,0,0,0.0,657.0,256.0,0.0,0.0,0.0,2530,26,16702,18,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724.0,297.0,0.0,719.0,298.0,0.0,705.0,293.0,0.0,725.0,298.0,,,,28,,Eric,da Silva Moreira,Da Silva Moreira,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
726,a,100.0,100.0,6.9,38,15.0,0,0.0,-1,1.0,0.4,285,46.0,36,1,1.8,375.0,45.0,1,108,2.4,162.0,23.0,0.3,5.2,0.0,124673,742,112617,694,2.4,2.4,1.62,1.14,2.76,19.11,0.13,0.09,0.22,1.5,117.2,332.0,33.0,196.9,165.0,13.0,200.0,126.0,31.0,50.7,243.0,28.0,,,,28,,Randal,Kolo Muani,Kolo Muani,,,1143,1,0,3,24,0,0,0,2,0,0,14,77,,,,0.0,0.24,1.89,1.1,6.06,20,15,42
745,a,,,4.0,733,209.0,0,0.0,0,0.0,0.0,625,223.0,1,0,1.0,456.0,168.0,0,3,0.2,366.0,129.0,0.0,0.2,0.0,1957,15,1864,19,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,501.0,178.0,0.5,471.0,173.0,0.0,586.0,242.0,0.1,505.0,179.0,,,,28,,Jun'ai,Byfield,Byfield,,,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
750,a,,,4.0,697,180.0,0,0.0,0,0.0,0.0,646,228.0,0,0,0.0,603.0,223.0,0,0,0.0,490.0,192.0,0.0,0.0,0.0,1732,32,1466,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593.0,223.0,0.0,585.0,223.0,0.0,556.0,219.0,0.0,595.0,223.0,,,,28,,James,Rowswell,Rowswell,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
751,u,0.0,0.0,4.5,487,298.0,0,0.0,0,0.0,0.0,776,336.0,0,0,0.0,736.0,307.0,0,0,0.0,669.0,266.0,0.0,0.0,0.0,675,0,611,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,734.0,305.0,0.0,728.0,305.0,0.0,715.0,301.0,0.0,734.0,305.0,,,,28,,Yusuf,Akhamrich,Akhamrich,has joined Bristol Rovers on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
575,a,100.0,100.0,4.5,447,89.0,0,0.0,0,0.0,22.6,17,5.0,100,0,3.8,83.0,29.0,10,356,0.8,289.0,102.0,0.2,22.2,0.0,3480929,6613,3931254,27951,0.8,0.8,2.79,0.34,3.13,37.13,0.11,0.01,0.12,1.43,583.2,38.0,14.0,79.6,295.0,94.0,204.0,122.0,22.0,86.6,110.0,31.0,,,,28,,Micky,van de Ven,Van de Ven,,,2329,4,1,7,39,0,0,0,7,0,0,26,210,,,,0.0,0.27,1.51,1.0,6.72,30,144,92
576,u,0.0,0.0,4.0,710,188.0,0,0.0,0,0.0,0.0,732,254.0,0,0,0.0,613.0,228.0,0,0,0.0,501.0,198.0,0.0,0.0,0.0,0,0,1993,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603.0,228.0,0.0,595.0,228.0,0.0,567.0,225.0,0.0,605.0,228.0,,,,28,,Ashley,Phillips,Phillips,Has joined Stoke City on loan for the rest of the season.,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.0,0.0,0.0,0.0,0.0,0,0,0
