id,first_name,second_name,web_name,status,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,selected_by_percent,selected_rank,selected_rank_type,form,form_rank,form_rank_type,event_points,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,transfers_in_event,transfers_out_event,value_form,value_season,ep_next,ep_this,points_per_game,points_per_game_rank,points_per_game_rank_type,chance_of_playing_next_round,chance_of_playing_this_round,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,direct_freekicks_order,penalties_order,set_piece_threat,corners_and_indirect_freekicks_text,direct_freekicks_text,penalties_text,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,saves_per_90,clean_sheets_per_90,goals_conceded_per_90,starts_per_90,defensive_contribution_per_90,gw,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,starts,bonus,bps,transfers_in,transfers_out,dreamteam_count,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence,creativity,threat,ict_index,tackles,clearances_blocks_interceptions,recoveries,defensive_contribution
5,Gabriel,dos Santos Magalhães,Gabriel,a,,,7.1,33,1.0,42.8,4,1.0,5.3,22.0,6.0,9,0,0.0,11,-11.0,27165,11094,0.7,21.5,6.3,5.8,6.7,2.0,1.0,100.0,100.0,24.0,10.0,248.0,71.0,132.0,24.0,92.0,23.0,,,,,,,,0.08,0.07,0.15,0.63,0.0,0.54,0.68,1.0,8.93,28,9.0,90.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,27.0,39081.0,38993.0,0.0,0.030000000000000027,0.5700000000000001,0.6000000000000001,1.049999999999999,6.600000000000023,0.5999999999999943,2.0,0.9000000000000057,4.0,7.0,4.0,11.0
11,Benjamin,White,White,d,Knock - 75% chance of playing,,5.1,227,30.0,0.5,262,97.0,0.0,759.0,257.0,0,0,0.0,-4,4.0,25,828,0.0,5.9,0.8,0.4,4.3,39.0,17.0,75.0,75.0,340.0,127.0,270.0,83.0,327.0,106.0,348.0,119.0,,,,,,,,0.09,0.11,0.2,1.35,0.0,0.66,0.88,1.1,7.92,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,1866.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Maldini,Kacurri,Kacurri,u,has joined Morecambe on loan for the rest of the season.,,3.9,781,230.0,0.1,489,175.0,0.0,454.0,174.0,0,0,0.0,-1,1.0,0,8,0.0,0.0,0.0,0.0,0.0,571.0,208.0,0.0,0.0,561.0,208.0,550.0,208.0,519.0,202.0,563.0,208.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Josh,Nichols,Nichols,a,,,3.7,816,263.0,0.2,352,128.0,0.0,393.0,140.0,0,0,0.0,-3,3.0,875,479,0.0,0.0,1.0,0.5,0.0,518.0,182.0,,,507.0,181.0,491.0,178.0,459.0,171.0,509.0,181.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1686.0,714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,Bukayo,Saka,Saka,a,,,9.8,6,4.0,7.6,52,19.0,3.3,101.0,47.0,2,0,0.0,-2,2.0,12372,4452,0.3,12.3,4.3,3.8,4.8,22.0,12.0,100.0,100.0,68.0,19.0,8.0,8.0,7.0,2.0,6.0,4.0,2.0,2.0,1.0,,,,,0.33,0.28,0.61,0.62,0.0,0.4,0.79,0.99,7.54,28,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,18781.0,12679.0,0.0,0.009999999999999787,0.29000000000000004,0.29999999999999893,1.0500000000000007,4.199999999999989,14.399999999999977,2.0,2.1000000000000227,1.0,1.0,5.0,7.0
17,Martin,Ødegaard,Ødegaard,d,Knee injury - 75% chance of playing,,7.8,18,13.0,1.6,151,51.0,1.5,233.0,103.0,0,0,0.0,-2,2.0,582,1317,0.2,7.9,1.9,2.0,3.1,184.0,80.0,75.0,100.0,212.0,91.0,39.0,36.0,190.0,106.0,122.0,70.0,4.0,,3.0,,,,,0.08,0.24,0.32,1.08,0.0,0.34,0.93,1.09,6.81,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,998.0,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,Noni,Madueke,Madueke,a,,,6.8,45,28.0,1.1,182,63.0,4.8,35.0,17.0,0,0,0.0,-2,2.0,1867,6512,0.7,7.5,5.8,5.3,2.7,244.0,103.0,100.0,100.0,274.0,117.0,127.0,87.0,83.0,51.0,156.0,83.0,3.0,,,,,,,0.1,0.21,0.31,0.94,0.0,0.54,0.76,1.19,4.99,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3642.0,19360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,Gabriel,Martinelli Silva,Martinelli,a,,,6.8,46,29.0,0.9,197,69.0,2.2,175.0,81.0,1,0,0.0,-2,2.0,356,1604,0.3,6.2,3.2,2.7,1.8,374.0,161.0,100.0,100.0,304.0,138.0,217.0,142.0,71.0,42.0,206.0,103.0,,,,,,,,0.41,0.11,0.52,0.82,0.0,0.24,0.6,0.96,7.07,28,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,549.0,4859.0,0.0,0.0,0.010000000000000009,0.009999999999999787,0.21999999999999975,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
20,Leandro,Trossard,Trossard,a,,,6.7,48,30.0,1.0,189,68.0,2.5,147.0,65.0,1,0,0.0,-3,3.0,1581,3926,0.4,14.6,3.5,3.0,3.9,81.0,40.0,100.0,100.0,114.0,36.0,38.0,35.0,36.0,20.0,38.0,28.0,,,4.0,,,,,0.26,0.14,0.4,0.63,0.0,0.44,0.77,0.98,6.07,28,1.0,55.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,3196.0,9150.0,0.0,0.020000000000000462,0.06000000000000005,0.08000000000000007,0.8300000000000001,0.4000000000000341,0.30000000000001137,5.0,0.6000000000000085,0.0,0.0,4.0,4.0
21,Declan,Rice,Rice,d,Knock - 75% chance of playing,,7.5,22,15.0,33.0,9,3.0,5.2,26.0,11.0,5,-1,1.0,10,-10.0,34027,53315,0.7,20.9,4.7,5.7,5.6,7.0,5.0,75.0,100.0,12.0,3.0,3.0,3.0,89.0,56.0,8.0,6.0,1.0,1.0,,,,,,0.11,0.23,0.34,0.63,0.0,0.45,0.79,1.01,11.18,28,5.0,75.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,54458.0,144245.0,0.0,0.040000000000000036,0.23999999999999932,0.28000000000000114,1.0,1.7999999999999545,1.2000000000000455,0.0,0.29999999999998295,3.0,2.0,2.0,7.0
22,Mikel,Merino Zazón,Merino,i,Foot injury - Unknown return date,,5.4,164,101.0,0.8,204,71.0,0.0,777.0,340.0,0,0,0.0,-6,6.0,14,1529,0.0,12.2,0.0,0.0,3.1,180.0,77.0,0.0,0.0,184.0,73.0,174.0,119.0,101.0,63.0,149.0,79.0,,,,,,,,0.27,0.13,0.4,0.6,0.0,0.36,0.81,0.9,10.03,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,Fábio,Ferreira Vieira,Fábio Vieira,u,has joined Hamburger on loan for the rest of the season.,,5.4,171,106.0,0.0,681,277.0,0.0,781.0,342.0,0,0,0.0,-1,1.0,0,1,0.0,0.0,0.0,0.0,0.0,801.0,354.0,0.0,0.0,800.0,353.0,799.0,353.0,797.0,352.0,800.0,353.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,Christian,Nørgaard,Nørgaard,a,,,5.1,225,138.0,0.1,436,148.0,0.3,356.0,165.0,1,0,0.0,-4,4.0,39,51,0.1,1.0,1.3,0.8,1.0,496.0,230.0,100.0,100.0,450.0,201.0,476.0,231.0,423.0,204.0,465.0,211.0,,,,,,,,0.1,0.0,0.1,4.36,0.0,0.0,1.96,0.0,19.57,28,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,59.0,84.0,0.0,0.0,0.0,0.0,0.04999999999999982,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
28,Ismeal,Kabia,Kabia,u,has joined Shrewsbury Town on loan for the rest of the season.,,4.5,485,296.0,0.1,483,170.0,0.0,667.0,264.0,0,0,0.0,0,0.0,0,15,0.0,0.0,0.0,0.0,0.0,734.0,305.0,0.0,0.0,732.0,303.0,726.0,303.0,713.0,299.0,732.0,303.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,Albert,Sambi Lokonga,Sambi,u,has joined Hamburger permanently.,,4.5,429,256.0,0.0,586,221.0,0.0,624.0,227.0,0,0,0.0,0,0.0,0,13,0.0,0.0,0.0,0.0,0.0,699.0,275.0,0.0,0.0,693.0,269.0,689.0,272.0,672.0,265.0,695.0,271.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
666,Viktor,Gyökeres,Gyökeres,a,,,8.8,8,4.0,12.3,27,5.0,6.2,11.0,4.0,2,0,0.0,-2,2.0,25714,18692,0.7,10.6,7.2,6.7,3.4,139.0,14.0,100.0,100.0,129.0,12.0,166.0,14.0,20.0,12.0,53.0,11.0,,,2.0,,,,,0.41,0.09,0.5,0.66,0.0,0.5,0.55,1.1,3.35,28,2.0,75.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,49413.0,32391.0,0.0,0.030000000000001137,0.050000000000000044,0.08000000000000007,1.0,0.19999999999998863,3.5999999999999943,2.0,0.5999999999999943,0.0,0.0,4.0,4.0
700,Max,Dowman,Dowman,d,Lack of match fitness - 75% chance of playing,,4.2,647,367.0,0.5,263,91.0,0.0,541.0,181.0,0,0,0.0,-3,3.0,2377,1682,0.0,1.2,0.8,0.4,2.5,266.0,113.0,75.0,75.0,496.0,228.0,468.0,226.0,363.0,186.0,460.0,208.0,,,,,,,,0.47,0.07,0.54,0.4,0.0,0.0,0.0,0.0,10.0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750.0,2504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725,Piero,Hincapié,Hincapie,a,,,5.1,236,34.0,0.7,212,81.0,4.3,53.0,13.0,0,0,0.0,-4,4.0,4159,1522,0.8,12.0,5.3,4.8,3.2,157.0,58.0,100.0,100.0,156.0,67.0,191.0,48.0,318.0,101.0,226.0,76.0,,,,,,,,0.02,0.09,0.11,0.86,0.0,0.19,1.03,1.03,7.95,28,0.0,90.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,239.0,7681.0,3222.0,0.0,0.0,0.0,0.0,1.0500000000000007,1.6000000000000227,0.20000000000001705,0.0,0.20000000000000284,2.0,3.0,2.0,5.0
34,Joe,Gauci,Gauci,u,Has joined Port Vale on loan for the rest of the season.,,4.0,684,53.0,0.1,493,74.0,0.0,478.0,64.0,0,0,0.0,0,0.0,0,27,0.0,0.0,0.0,0.0,0.0,593.0,72.0,0.0,0.0,583.0,72.0,575.0,60.0,546.0,47.0,585.0,72.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
759,Marli,Salmon,Salmon,a,,,4.0,729,205.0,0.0,686,239.0,0.0,518.0,213.0,0,0,0.0,0,0.0,9,33,0.0,0.0,1.0,0.5,0.0,629.0,242.0,,,619.0,242.0,611.0,242.0,583.0,239.0,621.0,242.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Filip,Marschall,Marschall,u,Has joined Stevenage permanently.,,4.0,683,52.0,0.0,750,84.0,0.0,477.0,63.0,0,0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,592.0,71.0,0.0,0.0,582.0,71.0,574.0,59.0,545.0,46.0,584.0,71.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,Matty,Cash,Cash,a,,,4.9,301,46.0,10.7,33,12.0,1.2,251.0,91.0,0,0,0.0,4,-4.0,3842,46251,0.2,20.6,0.7,1.7,3.9,76.0,28.0,100.0,100.0,55.0,26.0,44.0,4.0,141.0,27.0,56.0,8.0,5.0,,,,,,,0.04,0.1,0.14,1.33,0.0,0.27,0.98,1.01,5.81,28,0.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,11.0,21907.0,61902.0,0.0,0.0,0.06999999999999984,0.06999999999999984,0.8599999999999994,23.000000000000057,33.89999999999998,0.0,5.700000000000003,5.0,2.0,6.0,7.0
37,Lucas,Digne,Digne,a,,,4.5,408,72.0,1.5,156,62.0,1.2,247.0,90.0,2,0,0.0,0,0.0,643,1966,0.3,16.4,0.7,1.7,3.1,170.0,65.0,100.0,100.0,199.0,79.0,87.0,20.0,228.0,58.0,162.0,54.0,,2.0,,,,,,0.04,0.15,0.19,1.35,0.0,0.39,0.91,1.04,5.16,28,2.0,69.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,1669.0,4105.0,0.0,0.0,0.08999999999999986,0.08999999999999986,0.39000000000000057,1.400000000000034,6.2999999999999545,0.0,0.7999999999999972,0.0,1.0,1.0,1.0
40,Tyrone,Mings,Mings,a,,,4.3,578,126.0,0.7,219,83.0,3.2,102.0,31.0,0,0,0.0,-2,2.0,575,1391,0.7,9.5,2.7,3.7,3.7,95.0,33.0,100.0,100.0,270.0,109.0,306.0,102.0,313.0,97.0,328.0,111.0,,,,,,,,0.07,0.04,0.11,1.48,0.0,0.35,0.92,1.04,7.48,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2676.0,3328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,Andrés,García,A.García,a,,,3.9,782,231.0,0.2,372,137.0,0.2,362.0,126.0,0,0,0.0,-1,1.0,129,101,0.1,0.5,-0.3,0.7,0.7,511.0,176.0,100.0,100.0,499.0,177.0,457.0,167.0,520.0,203.0,501.0,177.0,,,,,,,,0.0,0.03,0.03,4.15,0.0,0.0,5.45,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,Álex,Moreno Lopera,Alex Moreno,u,Has joined Girona permanently.,,4.0,662,161.0,1.6,154,61.0,0.0,459.0,176.0,0,0,0.0,0,0.0,0,330,0.0,0.0,0.0,0.0,0.0,576.0,210.0,0.0,0.0,566.0,210.0,556.0,210.0,526.0,205.0,568.0,210.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,Lamare,Bogarde,Bogarde,a,,,4.0,703,183.0,0.6,249,94.0,2.0,179.0,59.0,0,0,0.0,0,0.0,448,592,0.5,8.2,1.5,2.5,1.5,401.0,147.0,100.0,100.0,366.0,139.0,348.0,120.0,402.0,146.0,388.0,139.0,,,,,,,,0.0,0.02,0.02,1.29,0.0,0.27,1.09,0.95,5.3,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,954.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,Lino,da Cruz Sousa,Sousa,u,has joined Rotherham on loan for the rest of the season.,,3.8,800,248.0,0.3,332,120.0,0.0,407.0,153.0,0,0,0.0,-2,2.0,0,270,0.0,0.0,0.0,0.0,0.0,528.0,191.0,0.0,0.0,518.0,191.0,503.0,189.0,471.0,182.0,520.0,191.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,Yasin,Özcan,Yasin,u,has joined Anderlecht on loan for the rest of the season.,,4.0,719,196.0,0.1,460,169.0,0.0,510.0,206.0,0,0,0.0,0,0.0,0,19,0.0,0.0,0.0,0.0,0.0,621.0,235.0,0.0,0.0,611.0,235.0,603.0,235.0,575.0,232.0,613.0,235.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,Morgan,Rogers,Rogers,a,,,7.6,19,14.0,30.1,11,4.0,3.6,90.0,41.0,2,-1,1.0,6,-6.0,11231,199960,0.5,17.0,3.1,4.1,4.6,31.0,15.0,100.0,100.0,35.0,10.0,23.0,22.0,9.0,4.0,9.0,7.0,,1.0,,,,,,0.19,0.11,0.3,1.37,0.0,0.29,1.08,1.01,6.16,28,2.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,66683.0,241598.0,0.0,0.20999999999999996,0.029999999999999805,0.2400000000000002,0.8599999999999994,15.0,12.200000000000045,27.0,5.400000000000006,0.0,1.0,5.0,6.0
48,Youri,Tielemans,Tielemans,i,Ankle injury - Expected back 11 Apr,,5.9,92,58.0,0.6,229,79.0,0.0,793.0,351.0,0,0,0.0,-1,1.0,13,617,0.0,8.8,0.0,0.0,3.1,181.0,78.0,0.0,0.0,175.0,68.0,48.0,42.0,186.0,104.0,111.0,64.0,3.0,,,,,,,0.07,0.18,0.25,1.6,0.0,0.28,1.18,1.04,9.59,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Leon,Bailey,Bailey,a,,,5.5,141,87.0,0.1,481,168.0,1.0,278.0,126.0,0,0,0.0,0,0.0,134,237,0.2,1.1,0.5,1.5,1.0,501.0,235.0,100.0,100.0,433.0,192.0,257.0,158.0,336.0,175.0,381.0,178.0,2.0,,,,,,,0.11,0.25,0.36,0.89,0.0,0.0,1.23,0.41,9.82,28,0.0,30.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,465.0,338.0,0.0,0.060000000000000026,0.0,0.06000000000000005,0.6400000000000001,0.3999999999999986,0.7999999999999972,7.0,0.7999999999999972,1.0,0.0,1.0,2.0
50,Emiliano,Buendía Stati,Buendía,a,,,5.3,188,116.0,0.5,255,88.0,1.2,255.0,114.0,1,0,0.0,-2,2.0,273,3515,0.2,14.5,0.7,1.7,3.0,192.0,81.0,100.0,100.0,167.0,64.0,93.0,69.0,74.0,43.0,99.0,58.0,,6.0,2.0,,,,,0.19,0.1,0.29,1.34,0.0,0.21,0.9,1.11,9.74,28,1.0,69.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,2457.0,5905.0,0.0,0.0,0.030000000000000027,0.03000000000000025,0.39000000000000057,0.0,6.0,4.0,0.5,0.0,0.0,4.0,4.0
51,Samuel,Iling-Junior,Iling Jr,u,has joined Pisa on loan for the rest of the season.,,5.5,149,93.0,0.0,684,279.0,0.0,789.0,349.0,0,0,0.0,0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,807.0,359.0,0.0,0.0,806.0,358.0,805.0,358.0,803.0,357.0,806.0,358.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,Donyell,Malen,Malen,u,has joined Roma on loan for the rest of the season.,,5.1,228,140.0,0.4,275,96.0,0.0,760.0,329.0,0,0,0.0,-4,4.0,0,276,0.0,10.8,0.0,0.0,2.6,255.0,108.0,0.0,0.0,271.0,115.0,256.0,157.0,80.0,49.0,217.0,107.0,,,,,,,,0.57,0.05,0.62,1.49,0.0,0.14,1.41,0.7,2.25,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,John,McGinn,McGinn,i,Knee injury - Expected back 21 Mar,,5.4,158,97.0,0.5,259,90.0,0.0,774.0,337.0,0,0,0.0,-1,1.0,10,800,0.0,13.1,0.0,0.0,3.2,160.0,70.0,0.0,0.0,181.0,72.0,54.0,46.0,133.0,77.0,104.0,61.0,,,,,,,,0.14,0.11,0.25,1.5,0.0,0.4,1.19,1.19,7.13,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,Ross,Barkley,Barkley,a,,,4.8,352,219.0,0.0,613,237.0,0.8,290.0,131.0,1,0,0.0,-2,2.0,57,44,0.2,4.0,0.3,1.3,1.7,382.0,165.0,100.0,100.0,382.0,168.0,303.0,171.0,298.0,161.0,363.0,173.0,,,,,,,,0.24,0.15,0.39,1.55,0.0,0.0,0.83,0.0,10.83,28,1.0,30.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,104.0,67.0,0.0,0.0,0.07,0.07000000000000006,0.6400000000000001,9.0,12.299999999999997,2.0,2.3000000000000007,0.0,1.0,1.0,2.0
56,Enzo,Barrenechea,Barrenechea,u,Season-long loan to Benfica,,5.0,269,164.0,0.0,819,367.0,0.0,750.0,322.0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,789.0,346.0,0.0,0.0,788.0,345.0,786.0,345.0,782.0,343.0,788.0,345.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Lewis,Dobbin,Dobbin,u,Has joined Preston North End on loan for the rest of the season.,,5.0,261,160.0,0.0,663,268.0,0.0,746.0,319.0,0,0,0.0,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,785.0,343.0,0.0,0.0,784.0,342.0,781.0,342.0,778.0,340.0,784.0,342.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Boubacar,Kamara,Kamara,i,Knee injury - Expected back 01 Jun,,4.9,316,196.0,0.2,382,126.0,0.0,724.0,304.0,0,0,0.0,-1,1.0,9,304,0.0,12.4,0.0,0.0,3.4,128.0,58.0,0.0,0.0,166.0,63.0,129.0,89.0,278.0,151.0,190.0,98.0,,,,,,,,0.03,0.05,0.08,1.33,0.0,0.32,0.96,1.09,9.51,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,577.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,Ben,Broggio,Broggio,u,has joined Falkirk on loan for the rest of the season.,,4.4,564,337.0,0.3,339,116.0,0.0,602.0,216.0,0,0,0.0,-1,1.0,0,185,0.0,0.0,0.0,0.0,0.0,684.0,267.0,0.0,0.0,677.0,260.0,672.0,264.0,652.0,255.0,679.0,262.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
